ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-22565658,2,34.088394,-118.475418,2022-08-19 19:16:00+00:00,2022-08-19 20:15:10+00:00,9.130000114440918,3.0,8.0,Fast,Delays of eight minutes and delays easing on I-405 Southbound between Exit 64 Burbank Blvd and Exit 57 Church Ln. Average speed 25 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-08-19T14:51:00.000-04:00,72.0,72.0,68.0,29.64,10.0,VAR,7.0,0.0,,Fair
C-20292322,1,34.147408,-118.27938799999998,2022-07-23 17:03:00+00:00,2022-07-23 18:13:35+00:00,2.640000104904175,1.0,1.0,Fast,Delays of one minute and delays easing on I-5 Southbound between Exit 145A Flower St and Exit 142 Elk Ave. Average speed 30 mph.,Golden State Fwy S,Los Angeles,Los Angeles,CA,US,90027,US/Pacific,KCQT,2022-07-23T13:05:00.000-04:00,73.0,73.0,68.0,29.69,10.0,SE,3.0,0.0,,Partly Cloudy
C-28464264,0,34.044689,-118.328377,2022-02-24 00:35:00+00:00,2022-02-24 01:18:01+00:00,0.9800000190734864,1.0,2.0,Slow,Delays of two minutes on Venice Blvd Eastbound between Lomita St and Bronson Ave. Average speed ten mph.,Venice Blvd,Los Angeles,Los Angeles,CA,US,90019-6049,US/Pacific,KCQT,2022-02-23T19:47:00.000-05:00,54.0,54.0,25.0,29.8,10.0,VAR,5.0,0.0,,Partly Cloudy
C-22175694,1,34.052662,-118.225288,2022-02-22 18:41:00+00:00,2022-02-22 19:22:52+00:00,0.8000000119209291,1.0,1.0,Moderate,Delays of one minute on San Bernardino Fwy Westbound between Exit 19 I-10 Exits 19A 19C and US-101. Average speed ten mph.,San Bernardino Fwy W,Los Angeles,Los Angeles,CA,US,90033,US/Pacific,KCQT,2022-02-22T13:47:00.000-05:00,57.0,57.0,47.0,29.78,10.0,W,7.0,0.0,,Partly Cloudy
C-12146304,3,34.076477000000004,-118.469582,2022-03-08 15:04:00+00:00,2022-03-08 15:58:34+00:00,16.010000228881836,15.0,29.0,Moderate,Severe delays of 29 minutes and delays increasing on I-405 Southbound between Exit 68 Roscoe Blvd and Exit 57 Church Ln. Average speed 15 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-03-08T09:51:00.000-05:00,49.0,49.0,36.0,29.98,10.0,CALM,0.0,0.0,,Fair
C-2421273,2,34.034382,-118.349953,2022-08-09 15:32:00+00:00,2022-08-09 16:20:28+00:00,5.079999923706055,7.0,20.0,Slow,Severe delays of 20 minutes and delays increasing on I-10 Westbound between Exits 10 11 12 CA-110 Exits 22 22A 22B and Exit 7B Washington Blvd. Average speed ten mph.,I-10 W,Los Angeles,Los Angeles,CA,US,90016,US/Pacific,KSMO,2022-08-09T11:51:00.000-04:00,78.0,78.0,56.0,29.76,10.0,SW,6.0,0.0,,Fair
C-64561,0,34.025509,-118.239197,2022-03-15 18:38:00+00:00,2022-03-15 19:21:03+00:00,1.0099999904632568,1.0,2.0,Slow,Delays of two minutes on Alameda St Northbound between 22nd St and 14th St. Average speed ten mph.,S Alameda St,Los Angeles,Los Angeles,CA,US,90021-2408,US/Pacific,KCQT,2022-03-15T13:47:00.000-04:00,68.0,68.0,50.0,29.96,9.0,CALM,0.0,0.0,,Fair
C-2161206,1,34.117228999999995,-118.337135,2022-05-27 20:52:00+00:00,2022-05-27 21:36:29+00:00,4.4099998474121085,2.0,3.0,Moderate,Delays of three minutes on US-101 Northbound between Exit 7 CA-2 Santa Monica Blvd and Exits 9A 9B 9C 11A Odin St. Average speed 30 mph.,Hollywood Fwy N,Los Angeles,Los Angeles,CA,US,90068,US/Pacific,KBUR,2022-05-27T16:53:00.000-04:00,75.0,75.0,44.0,29.17,10.0,S,5.0,0.0,,Fair
C-9121324,1,34.0313,-118.390419,2022-04-22 19:13:00+00:00,2022-04-22 20:56:55+00:00,2.509999990463257,0.0,2.0,Fast,Delays of two minutes and delays easing on I-10 Westbound between Exit 7B Washington Blvd and Exit 5 National Blvd. Average speed 25 mph.,Rosa Parks Fwy,Los Angeles,Los Angeles,CA,US,90034,US/Pacific,KSMO,2022-04-22T14:51:00.000-04:00,62.0,62.0,60.0,29.84,10.0,WSW,10.0,0.0,,Fair
C-4028465,1,34.036049,-118.219879,2022-06-20 21:44:00+00:00,2022-06-20 22:26:36+00:00,1.4800000190734863,1.0,2.0,Slow,Delays of two minutes on I-5 Northbound between Exits 134A 134B I-10 Exit 16A and I-10. Average speed 15 mph.,I-5 N,Los Angeles,Los Angeles,CA,US,90023,US/Pacific,KCQT,2022-06-20T17:47:00.000-04:00,88.0,88.0,26.0,29.64,10.0,W,5.0,0.0,,Fair
C-5214353,1,34.024044,-118.202126,2022-07-01 19:12:00+00:00,2022-07-01 21:05:37+00:00,3.119999885559082,0.0,4.0,Moderate,Delays of four minutes and delays easing on I-5 Northbound between I-710 and Exit 133 Atlantic St. Average speed 20 mph.,I-5 N,Los Angeles,Los Angeles,CA,US,90023,US/Pacific,KCQT,2022-07-01T14:47:00.000-04:00,81.0,81.0,50.0,29.77,10.0,CALM,0.0,0.0,,Fair
C-13130610,1,34.109001,-118.369904,2022-03-20 01:16:00+00:00,2022-03-20 02:28:34+00:00,2.440000057220459,6.0,7.0,Moderate,Delays of seven minutes on Laurel Canyon Blvd Southbound in West Hollywood. Average speed ten mph.,Laurel Canyon Blvd,Los Angeles,Los Angeles,CA,US,90046-2004,US/Pacific,KBUR,2022-03-19T20:53:00.000-04:00,62.0,62.0,60.0,29.1,10.0,SSE,7.0,0.0,,Cloudy
C-9260262,1,34.045074,-118.36834,2022-07-13 22:32:00+00:00,2022-07-13 23:30:17+00:00,2.700000047683716,3.0,6.0,Slow,Delays of six minutes and delays increasing on Fairfax Ave Southbound between Maryland Dr and 18th St. Average speed ten mph.,S Fairfax Ave,Los Angeles,Los Angeles,CA,US,90019-5044,US/Pacific,KCQT,2022-07-13T18:47:00.000-04:00,72.0,72.0,61.0,29.7,10.0,VAR,7.0,0.0,,Fair
C-24824872,0,34.046982,-118.463921,2022-04-11 22:05:00+00:00,2022-04-11 22:49:31+00:00,3.400000095367432,1.0,4.0,Moderate,Delays of four minutes on Wilshire Blvd Eastbound in Sawtelle. Average speed 15 mph.,Wilshire Blvd,Los Angeles,Los Angeles,CA,US,90025-6607,US/Pacific,KSMO,2022-04-11T17:51:00.000-04:00,62.0,62.0,65.0,29.7,10.0,WSW,13.0,0.0,,Fair
C-15301064,1,33.982315,-118.131462,2022-04-17 20:33:00+00:00,2022-04-17 21:40:39+00:00,3.150000095367432,1.0,2.0,Fast,Delays of two minutes and delays easing on I-5 Southbound between Exit 129 Eastern Ave and Exit 126B Slauson Ave. Average speed 30 mph.,I-5,Los Angeles,Los Angeles,CA,US,90040,US/Pacific,KCQT,2022-04-17T16:47:00.000-04:00,65.0,65.0,61.0,29.89,10.0,VAR,5.0,0.0,,Fair
C-20276053,3,34.119289,-118.481125,2022-07-25 22:51:00+00:00,2022-07-25 23:39:52+00:00,12.880000114440918,14.0,21.0,Moderate,Severe delays of 21 minutes and delays increasing on I-405 Northbound between Exit 52 Sepulveda Blvd and Exit 61 Skirball Center Dr. Average speed 15 mph.,I-405 N,Los Angeles,Los Angeles,CA,US,90077,US/Pacific,KSMO,2022-07-25T18:51:00.000-04:00,70.0,70.0,73.0,29.69,10.0,WSW,10.0,0.0,,Partly Cloudy
C-14103574,2,34.052662,-118.225288,2022-06-10 13:48:00+00:00,2022-06-10 14:57:53+00:00,0.9800000190734864,2.0,3.0,Slow,Delays of three minutes and delays easing on San Bernardino Fwy Westbound between Exit 19 I-10 Exits 19A 19C and US-101. Average speed ten mph.,San Bernardino Fwy W,Los Angeles,Los Angeles,CA,US,90033,US/Pacific,KCQT,2022-06-10T09:47:00.000-04:00,65.0,65.0,87.0,29.65,3.0,CALM,0.0,0.0,,Fair
C-13383038,1,34.024044,-118.202126,2022-02-27 19:03:00+00:00,2022-02-27 20:04:00+00:00,2.4600000381469727,2.0,2.0,Moderate,Delays of two minutes and delays easing on I-5 Northbound between I-710 and Exit 133 Atlantic St. Average speed 20 mph.,I-5 N,Los Angeles,Los Angeles,CA,US,90023,US/Pacific,KCQT,2022-02-27T13:47:00.000-05:00,67.0,67.0,13.0,30.06,10.0,CALM,0.0,0.0,,Fair
C-13124568,1,34.067406,-118.462067,2022-03-21 01:07:00+00:00,2022-03-21 02:04:59+00:00,4.119999885559082,2.0,2.0,Fast,Delays of two minutes on I-405 Southbound between Exit 59 Sepulveda Blvd and Exit 55B-C Wilshire Blvd. Average speed 30 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-03-20T20:51:00.000-04:00,65.0,65.0,54.0,29.77,10.0,W,12.0,0.0,,Fair
C-6947394,1,34.075741,-118.468788,2022-03-01 22:14:00+00:00,2022-03-01 23:02:08+00:00,3.5,1.0,2.0,Fast,Delays of two minutes and delays easing on I-405 Northbound between Exit 55A Cotner Ave and Exit 57B Sepulveda Blvd. Average speed 25 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-03-01T16:51:00.000-05:00,73.0,73.0,28.0,29.83,10.0,SW,7.0,0.0,,Fair
C-19810099,2,33.928539,-118.239777,2022-08-23 15:07:00+00:00,2022-08-23 15:50:12+00:00,9.399999618530272,8.0,17.0,Moderate,Severe delays of 17 minutes on I-105 Westbound between Exit 16 CA-19 Lakewood Blvd and Exit 9 Central Ave. Average speed 15 mph.,Glenn Anderson Fwy W,Los Angeles,Los Angeles,CA,US,90059,US/Pacific,KHHR,2022-08-23T10:53:00.000-04:00,68.0,68.0,84.0,29.76,4.0,VAR,3.0,0.0,,Haze
C-11983073,1,34.060749,-118.250862,2022-09-02 17:46:00+00:00,2022-09-02 18:28:34+00:00,2.8499999046325684,1.0,2.0,Moderate,Delays of two minutes on CA-110 Northbound between Exits 22 22A 22B I-10 Exits 10 11 12 and Alpine St. Average speed 20 mph.,CA-110 S,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-09-02T13:47:00.000-04:00,92.0,92.0,41.0,29.58,10.0,CALM,0.0,0.0,,Fair
C-22647157,1,34.098579,-118.314697,2022-06-30 21:22:00+00:00,2022-06-30 22:07:28+00:00,3.4200000762939453,3.0,3.0,Fast,Delays of three minutes on US-101 Northbound between Exit 5B Silver Lake Blvd and Exits 8A 8B Van Ness Ave. Average speed 25 mph.,Hollywood Fwy N,Los Angeles,Los Angeles,CA,US,90028,US/Pacific,KCQT,2022-06-30T17:47:00.000-04:00,80.0,80.0,52.0,29.76,10.0,WSW,5.0,0.0,,Fair
C-19844381,0,34.098,-118.328766,2022-08-20 02:09:00+00:00,2022-08-20 03:13:40+00:00,0.7400000095367432,1.0,1.0,Slow,Delays of one minute on Sunset Blvd Eastbound between Las Palmas Ave and Morningside Ct. Average speed ten mph.,Ivar Ave,Los Angeles,Los Angeles,CA,US,90028-7302,US/Pacific,KCQT,2022-08-19T21:47:00.000-04:00,71.0,71.0,70.0,29.53,10.0,W,7.0,0.0,,Fair
C-13394272,0,34.041191,-118.426254,2022-02-26 00:35:00+00:00,2022-02-26 01:25:13+00:00,1.4700000286102295,1.0,2.0,Moderate,Delays of two minutes and delays easing on Pico Blvd Westbound between Fox Hills Dr and Malcolm Ave. Average speed 15 mph.,W Pico Blvd,Los Angeles,Los Angeles,CA,US,90064-2219,US/Pacific,KSMO,2022-02-25T19:51:00.000-05:00,57.0,57.0,47.0,29.96,10.0,SW,9.0,0.0,,Fair
C-22730522,1,34.036049,-118.219879,2022-02-15 20:49:00+00:00,2022-02-15 21:38:58+00:00,3.490000009536743,2.0,4.0,Moderate,Delays of four minutes and delays increasing on I-5 Northbound between Exits 131 131B Ditman Ave and I-10. Average speed 20 mph.,I-5 N,Los Angeles,Los Angeles,CA,US,90023,US/Pacific,KCQT,2022-02-15T15:47:00.000-05:00,58.0,58.0,67.0,29.6,10.0,VAR,5.0,0.0,,Mostly Cloudy
C-9131397,1,34.025742,-118.275673,2022-04-21 21:57:00+00:00,2022-04-21 22:38:49+00:00,2.1199998855590816,1.0,2.0,Moderate,Delays of two minutes on I-110 Southbound between CA-110 Exits 22 22A 22B and Exit 20B Exposition Blvd. Average speed 25 mph.,Harbor Fwy S,Los Angeles,Los Angeles,CA,US,90007,US/Pacific,KCQT,2022-04-21T17:47:00.000-04:00,64.0,64.0,58.0,29.82,10.0,W,9.0,0.0,,Fair
C-30934059,0,33.942928,-118.404053,2022-04-02 05:58:00+00:00,2022-04-02 07:00:52+00:00,0.0,0.0,4.0,Slow,Delays of four minutes and delays increasing on World Way Southbound in Westchester. Average speed five mph.,World Way,Los Angeles,Los Angeles,CA,US,90045-5813,US/Pacific,KLAX,2022-04-02T01:53:00.000-04:00,58.0,58.0,87.0,29.84,9.0,SW,5.0,0.0,,Fair
C-30722059,1,34.154720000000005,-118.288567,2022-01-21 00:38:00+00:00,2022-01-21 01:24:15+00:00,2.9100000858306885,0.0,2.0,Fast,Delays of two minutes and delays increasing on I-5 Southbound between Exit 146A Front St and Exits 144 144A CA-134 Exits 5 6. Average speed 30 mph.,Golden State Fwy S,Los Angeles,Los Angeles,CA,US,90027,US/Pacific,KCQT,2022-01-20T18:52:00.000-05:00,71.0,71.0,24.0,29.95,10.0,W,6.0,0.0,,Fair
C-26205755,2,34.106243,-118.478745,2022-07-31 21:01:00+00:00,2022-07-31 21:45:37+00:00,3.0799999237060547,1.0,3.0,Fast,Delays of three minutes on I-405 Southbound between I-405 and Exit 59 Sepulveda Blvd. Average speed 20 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90077,US/Pacific,KSMO,2022-07-31T16:51:00.000-04:00,77.0,77.0,60.0,29.8,10.0,VAR,7.0,0.0,,Fair
C-2439255,0,33.940201,-118.396156,2022-08-07 20:38:00+00:00,2022-08-07 21:20:11+00:00,1.2400000095367432,1.0,1.0,Moderate,Delays of one minute on CA-1 Sepulveda Blvd Westbound between Walnut Ave and World Way. Average speed 15 mph.,S Sepulveda Blvd,Los Angeles,Los Angeles,CA,US,90045,US/Pacific,KLAX,2022-08-07T16:53:00.000-04:00,78.0,78.0,52.0,29.78,10.0,W,15.0,0.0,,Partly Cloudy
C-8122457,1,34.010334,-118.280785,2022-03-18 13:28:00+00:00,2022-03-18 14:09:52+00:00,4.980000019073486,4.0,4.0,Fast,Delays of four minutes on I-110 Northbound between Exit 16 CA-42 Manchester Ave and Exit 20B Hope St. Average speed 25 mph.,Harbor Fwy N,Los Angeles,Los Angeles,CA,US,90037,US/Pacific,KCQT,2022-03-18T09:47:00.000-04:00,54.0,54.0,55.0,29.81,10.0,CALM,0.0,0.0,,Fair
C-12869736,0,34.076241,-118.310242,2022-04-27 00:24:00+00:00,2022-04-27 01:09:59+00:00,1.0800000429153442,0.0,2.0,Moderate,Delays of two minutes on Beverly Blvd Eastbound between Beachwood Dr and Western Ave. Average speed ten mph.,N Manhattan Pl,Los Angeles,Los Angeles,CA,US,90004-4018,US/Pacific,KCQT,2022-04-26T20:47:00.000-04:00,69.0,69.0,40.0,29.65,10.0,W,5.0,0.0,,Fair
C-22759609,0,34.040657,-118.267998,2022-02-12 23:17:00+00:00,2022-02-12 23:57:57+00:00,0.5299999713897705,1.0,1.0,Slow,Delays of one minute on Figueroa St Northbound between 17th St and 12th St. Average speed five mph.,S Figueroa St,Los Angeles,Los Angeles,CA,US,90015-1308,US/Pacific,KCQT,2022-02-12T17:47:00.000-05:00,85.0,85.0,8.0,29.85,10.0,N,5.0,0.0,,Fair
C-2436810,0,33.942947,-118.40391499999998,2022-08-08 00:59:00+00:00,2022-08-08 01:41:12+00:00,0.0,1.0,4.0,Slow,Delays of four minutes on World Way Southbound in Westchester. Average speed five mph.,World Way,Los Angeles,Los Angeles,CA,US,90045-5813,US/Pacific,KLAX,2022-08-07T20:53:00.000-04:00,75.0,75.0,62.0,29.75,10.0,SW,12.0,0.0,,Partly Cloudy
C-25141332,2,33.925629,-118.310364,2022-03-10 15:08:00+00:00,2022-03-10 15:50:56+00:00,17.690000534057614,27.0,34.0,Moderate,Severe delays of 34 minutes on I-105 Westbound between Exit 17 Bellflower Blvd and Exit 5 Crenshaw Blvd. Average speed 15 mph.,Glenn Anderson Fwy W,Los Angeles,Los Angeles,CA,US,90047,US/Pacific,KHHR,2022-03-10T09:53:00.000-05:00,55.0,55.0,72.0,29.87,10.0,CALM,0.0,0.0,,Fair
C-6181577,1,34.052979,-118.228531,2022-07-30 23:17:00+00:00,2022-07-30 23:59:13+00:00,1.5399999618530271,1.0,2.0,Moderate,Delays of two minutes on US-101 Eastbound between Exits 3 3A 3B CA-110 and Exits 1C 1D 1E San Bernardino Fwy. Average speed 20 mph.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-07-30T19:47:00.000-04:00,77.0,77.0,62.0,29.69,10.0,CALM,0.0,0.0,,Fair
C-26053549,1,34.039944,-118.369766,2022-02-02 16:04:00+00:00,2022-02-02 17:04:40+00:00,3.130000114440918,4.0,6.0,Slow,Delays of six minutes and delays increasing on Fairfax Ave Southbound between Maryland Dr and Venice Blvd. Average speed ten mph.,S Fairfax Ave,Los Angeles,Los Angeles,CA,US,90019,US/Pacific,KCQT,2022-02-02T10:52:00.000-05:00,48.0,48.0,58.0,29.77,10.0,CALM,0.0,0.0,,Fair
C-21174012,0,33.943451,-118.39906299999998,2022-01-15 15:10:00+00:00,2022-01-15 15:54:52+00:00,0.0,4.0,4.0,Slow,Delays of four minutes on World Way Southbound in Westchester. Average speed ten mph.,World Way,Los Angeles,Los Angeles,CA,US,90045-5819,US/Pacific,KLAX,2022-01-15T09:53:00.000-05:00,63.0,63.0,31.0,30.0,10.0,CALM,0.0,0.0,,Mostly Cloudy
C-13013642,1,34.084354,-118.260071,2022-08-06 19:13:00+00:00,2022-08-06 20:08:33+00:00,1.75,3.0,5.0,Slow,Delays of five minutes and delays increasing on 12 Westbound between I-5 and CA-2 Glendale Blvd. Average speed ten mph.,Glendale Blvd,Los Angeles,Los Angeles,CA,US,90026-2416,US/Pacific,KCQT,2022-08-06T14:47:00.000-04:00,86.0,86.0,46.0,29.71,10.0,VAR,6.0,0.0,,Fair
C-80951,1,34.060749,-118.250862,2022-03-13 23:26:00+00:00,2022-03-14 00:40:49+00:00,2.1300001144409184,1.0,2.0,Moderate,Delays of two minutes on CA-110 Northbound between Exits 22 22A 22B I-110 and Alpine St. Average speed 20 mph.,CA-110 S,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-03-13T05:47:00.000-04:00,53.0,53.0,66.0,29.88,10.0,CALM,0.0,0.0,,Fair
C-17027638,1,34.026222,-118.229935,2022-05-11 15:04:00+00:00,2022-05-11 16:07:57+00:00,2.9800000190734863,4.0,7.0,Slow,Delays of seven minutes and delays increasing on Santa Fe Ave Northbound between Santa Fe Ave and Porter St. Average speed ten mph.,S Santa Fe Ave,Los Angeles,Los Angeles,CA,US,90021-2516,US/Pacific,KCQT,2022-05-11T10:47:00.000-04:00,57.0,57.0,51.0,29.89,10.0,CALM,0.0,0.0,,Fair
C-24814387,1,34.029709000000004,-118.256081,2022-04-12 17:42:00+00:00,2022-04-12 18:31:28+00:00,1.8400000333786009,0.0,1.0,Moderate,Delays of one minute and delays easing on I-10 Westbound between Exit 15B 14th St and Exits 14A 14B 15A 17th St. Average speed 25 mph.,S San Pedro St,Los Angeles,Los Angeles,CA,US,90015-3121,US/Pacific,KCQT,2022-04-12T13:47:00.000-04:00,62.0,62.0,21.0,29.81,10.0,CALM,0.0,0.0,,Fair
C-13012315,2,34.124523,-118.477219,2022-08-06 19:44:00+00:00,2022-08-06 20:25:14+00:00,5.579999923706055,5.0,9.0,Moderate,Delays of nine minutes on I-405 Southbound between Exit 64 Burbank Blvd and Exit 61 Sepulveda Blvd. Average speed 15 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-08-06T15:51:00.000-04:00,75.0,75.0,62.0,29.74,10.0,SW,7.0,0.0,,Fair
C-52879,0,34.07703,-118.26384,2022-03-16 15:13:00+00:00,2022-03-16 15:55:56+00:00,1.5299999713897705,2.0,2.0,Moderate,Delays of two minutes on CA-2 Alvarado St Westbound between Allesandro St and Montrose St. Average speed ten mph.,N Alvarado St,Los Angeles,Los Angeles,CA,US,90026-3106,US/Pacific,KCQT,2022-03-16T11:10:00.000-04:00,56.0,56.0,90.0,29.84,5.0,E,5.0,0.0,,Mostly Cloudy
C-26207229,1,34.006943,-118.414185,2022-07-31 17:50:00+00:00,2022-07-31 19:10:28+00:00,2.549999952316284,2.0,2.0,Moderate,Delays of two minutes and delays easing on I-405 Northbound between Exits 50A 50B Jefferson Blvd and Exit 52 Sepulveda Blvd. Average speed 25 mph.,I-405,Los Angeles,Los Angeles,CA,US,90034,US/Pacific,KSMO,2022-07-31T13:51:00.000-04:00,76.0,76.0,67.0,29.83,10.0,WSW,8.0,0.0,,Fair
C-32076016,2,34.059319,-118.25248,2022-07-10 01:34:00+00:00,2022-07-10 02:38:28+00:00,4.360000133514403,0.0,5.0,Moderate,Delays of five minutes and delays easing on CA-110 Northbound between I-110 and US-101 Exits 3 3A 3B. Average speed 20 mph.,CA-110 N,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-07-09T21:47:00.000-04:00,70.0,70.0,68.0,29.82,10.0,VAR,5.0,0.0,,Fair
C-12849846,3,34.028816,-118.254791,2022-04-28 21:28:00+00:00,2022-04-28 22:13:12+00:00,14.859999656677244,6.0,17.0,Moderate,Severe delays of 17 minutes on I-10 Eastbound between Exit 4 Overland Ave and Exit 15B Alameda St. Average speed 20 mph.,I-10 E,Los Angeles,Los Angeles,CA,US,90015,US/Pacific,KCQT,2022-04-28T17:47:00.000-04:00,65.0,65.0,58.0,29.77,10.0,W,6.0,0.0,,Partly Cloudy
C-2952599,1,34.016899,-118.174728,2022-01-30 19:28:00+00:00,2022-01-30 20:39:59+00:00,2.970000028610228,1.0,2.0,Fast,Delays of two minutes on I-5 Southbound between Beswick St and Exit 130A Triggs St. Average speed 25 mph.,S Eastern Ave,Los Angeles,Los Angeles,CA,US,90023,US/Pacific,KCQT,2022-01-30T14:52:00.000-05:00,69.0,69.0,19.0,29.91,10.0,VAR,3.0,0.0,,Fair
C-33032711,1,33.999741,-118.281013,2022-05-22 23:45:00+00:00,2022-05-23 00:34:25+00:00,2.8399999141693115,1.0,2.0,Fast,Delays of two minutes and delays easing on I-110 Southbound between CA-110 Exits 22 22A 22B and Exit 18B Olive St. Average speed 25 mph.,Harbor Fwy S,Los Angeles,Los Angeles,CA,US,90037,US/Pacific,KCQT,2022-05-22T19:47:00.000-04:00,66.0,66.0,59.0,29.76,10.0,W,9.0,0.0,,Fair
C-25004812,2,34.088879,-118.236801,2022-01-26 23:52:00+00:00,2022-01-27 00:52:20+00:00,8.789999961853027,3.0,11.0,Moderate,Severe delays of eleven minutes and delays increasing on I-5 Northbound between US-101 and Exit 138 CA-2. Average speed 20 mph.,Golden State Fwy N,Los Angeles,Los Angeles,CA,US,90031,US/Pacific,KCQT,2022-01-26T18:52:00.000-05:00,70.0,70.0,33.0,29.84,10.0,CALM,0.0,0.0,,Fair
C-8879631,0,34.017288,-118.220039,2022-02-16 23:14:00+00:00,2022-02-17 00:29:47+00:00,0.8299999833106995,2.0,3.0,Slow,Delays of three minutes and delays easing on Washington Blvd Eastbound between 15th St and Soto St. Average speed five mph.,S Soto St,Los Angeles,Los Angeles,CA,US,90023-2641,US/Pacific,KCQT,2022-02-16T17:47:00.000-05:00,63.0,63.0,46.0,29.77,10.0,CALM,0.0,0.0,,Fair
C-13017974,1,34.095608,-118.24414099999998,2022-08-06 03:50:00+00:00,2022-08-06 04:32:35+00:00,2.8399999141693115,0.0,2.0,Fast,Delays of two minutes on I-5 Southbound between Exit 140B Riverside Dr and Exits 136A 136B 137A 137B CA-110 Exit 26A. Average speed 25 mph.,Golden State Fwy S,Los Angeles,Los Angeles,CA,US,90031,US/Pacific,KCQT,2022-08-05T23:47:00.000-04:00,68.0,68.0,73.0,29.7,10.0,CALM,0.0,0.0,,Fair
C-13036696,0,34.07328,-118.37571,2022-08-04 23:12:00+00:00,2022-08-04 23:53:08+00:00,0.9399999976158142,1.0,2.0,Slow,Delays of two minutes on 3rd St Eastbound in Fairfax. Average speed ten mph.,W 3rd St,Los Angeles,Los Angeles,CA,US,90048-4124,US/Pacific,KSMO,2022-08-04T18:51:00.000-04:00,74.0,74.0,66.0,29.71,10.0,WSW,7.0,0.0,,Fair
C-17027645,2,34.036091,-118.26936299999998,2022-05-11 12:54:00+00:00,2022-05-11 14:48:40+00:00,6.1500000953674325,5.0,11.0,Slow,Severe delays of eleven minutes and delays increasing on I-10 Westbound between Exit 16A I-5 Exits 134A 134B and Exits 10 11 12 CA-110 Exits 22 22A 22B. Average speed 15 mph.,I-10 W,Los Angeles,Los Angeles,CA,US,90015,US/Pacific,KCQT,2022-05-11T08:47:00.000-04:00,51.0,51.0,71.0,29.86,10.0,CALM,0.0,0.0,,Fair
C-17057826,2,34.001568,-118.28116599999998,2022-05-04 15:35:00+00:00,2022-05-04 16:18:34+00:00,5.139999866485597,0.0,5.0,Moderate,Delays of five minutes on I-110 Southbound between CA-110 Exits 22 22A 22B and Exits 19 19A 19B Grand Ave. Average speed 25 mph.,I-110,Los Angeles,Los Angeles,CA,US,90037,US/Pacific,KCQT,2022-05-04T11:35:00.000-04:00,64.0,64.0,72.0,29.74,7.0,CALM,0.0,0.0,,Partly Cloudy
C-33043690,1,34.068901000000004,-118.343407,2022-05-20 23:04:00+00:00,2022-05-21 00:16:44+00:00,3.670000076293945,0.0,7.0,Slow,Delays of seven minutes and delays increasing on 3rd St Eastbound in Hancock Park. Average speed ten mph.,W 3rd St,Los Angeles,Los Angeles,CA,US,90036-3032,US/Pacific,KCQT,2022-05-20T18:47:00.000-04:00,62.0,62.0,78.0,29.61,10.0,WSW,3.0,0.0,,Cloudy
C-4582606,2,34.087215,-118.234543,2022-06-13 18:30:00+00:00,2022-06-13 19:55:10+00:00,6.440000057220459,3.0,5.0,Fast,Delays of five minutes and delays increasing on I-5 Southbound between Exit 142 Elk Ave and Exit 135C I-10 Exits 19A 19C. Average speed 25 mph.,I-5,Los Angeles,Los Angeles,CA,US,90031,US/Pacific,KCQT,2022-06-13T14:18:00.000-04:00,73.0,73.0,61.0,29.68,10.0,CALM,0.0,0.0,,Mostly Cloudy
