ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-24823712,2,41.881222,-87.645958,2022-04-11 20:54:00+00:00,2022-04-11 21:51:06+00:00,4.5,0.0,7.0,Moderate,Delays of seven minutes and delays increasing on I-90 Kennedy Expy Eastbound between Exit 48A Armitage Ave and Exit 51F-G Adams St. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-04-11T16:53:00.000-04:00,62.0,62.0,37.0,29.19,10.0,W,9.0,0.0,,Mostly Cloudy
C-22649094,1,41.713501,-87.60075400000002,2022-06-30 19:51:00+00:00,2022-06-30 20:40:08+00:00,2.5299999713897705,1.0,2.0,Fast,Delays of two minutes and delays increasing on I-94 Bishop Ford Fwy Westbound between Exits 66A 66B 115th St and Exit 63 I-57. Average speed 25 mph.,Bishop Ford Fwy W,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-06-30T15:53:00.000-04:00,93.0,93.0,31.0,29.3,10.0,SW,17.0,0.0,,Partly Cloudy
C-11116555,2,41.828693,-87.70594799999998,2022-02-03 16:07:00+00:00,2022-02-03 16:51:04+00:00,1.9099999666213991,4.0,4.0,Moderate,Delays of four minutes on I-55 Stevenson Expy Northbound between Exit 287 Pulaski Rd and Exits 288 289 California Ave. Average speed 15 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-02-03T10:53:00.000-05:00,26.0,13.0,69.0,29.74,10.0,NE,17.0,0.0,,Light Snow
C-12327454,1,41.724751,-87.624237,2022-02-08 13:07:00+00:00,2022-02-08 13:49:04+00:00,2.0899999141693115,2.0,2.0,Moderate,Delays of two minutes on I-57 Northbound between Exit 357 99th St and I-94 Dan Ryan Expy. Average speed 20 mph.,Dan Ryan Expy N,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-02-08T07:53:00.000-05:00,20.0,10.0,65.0,29.36,9.0,S,8.0,0.0,,Fair
C-5747631,0,41.873161,-87.745003,2022-08-26 22:15:00+00:00,2022-08-26 22:57:33+00:00,1.1100000143051147,1.0,1.0,Moderate,Delays of one minute on IL-50 Cicero Ave Southbound between IL-50 Cicero Ave and Harrison St. Average speed ten mph.,S Cicero Ave,Chicago,Cook,IL,US,60644-5112,US/Central,KMDW,2022-08-26T17:53:00.000-04:00,77.0,77.0,56.0,29.38,10.0,ENE,10.0,0.0,,Partly Cloudy
C-22762329,2,41.82021,-87.73290300000002,2022-02-12 20:35:00+00:00,2022-02-12 21:27:08+00:00,3.309999942779541,2.0,3.0,Moderate,Delays of three minutes and delays increasing on I-55 Stevenson Expy Northbound between Exit 285 Central Ave and Exit 287 Pulaski Rd. Average speed 25 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-02-12T15:53:00.000-05:00,22.0,13.0,46.0,29.64,10.0,W,7.0,0.0,,Mostly Cloudy
C-12179792,1,41.713146,-87.615379,2022-03-05 20:52:00+00:00,2022-03-05 21:33:35+00:00,4.739999771118164,0.0,2.0,Fast,Delays of two minutes on I-94 Bishop Ford Fwy Eastbound between Exits 59C 60A 60C 61A Lafayette Ave and Exit 65 Stony Island Ext. Average speed 30 mph.,Bishop Ford Fwy S,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-03-05T15:53:00.000-05:00,70.0,70.0,51.0,29.11,10.0,SSW,20.0,0.0,,Mostly Cloudy
C-26074673,0,41.981575,-87.89771999999998,2022-02-02 12:06:00+00:00,2022-02-02 12:53:00+00:00,0.0,1.0,1.0,Moderate,Delays of one minute and delays easing on I-190 Eastbound in Rosemont. Average speed 15 mph.,Chicago O'Hare International Airport,Chicago,Cook,IL,US,60666,US/Central,KORD,2022-02-02T07:05:00.000-05:00,23.0,11.0,85.0,29.44,1.0,N,14.0,0.01,,Light Snow
C-6952313,3,41.87524000000001,-87.693336,2022-03-01 13:11:00+00:00,2022-03-01 13:53:00+00:00,16.319999694824222,17.0,25.0,Moderate,Severe delays of 25 minutes on I-290 Eisenhower Expy Eastbound between I-290 Eisenhower Expy and Exits 28A 28B Congress Pkwy. Average speed 15 mph.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,US,60612,US/Central,KMDW,2022-03-01T07:53:00.000-05:00,43.0,37.0,60.0,29.25,10.0,SW,12.0,0.0,,Cloudy
C-7496756,3,41.88857700000001,-87.64769,2022-04-05 13:41:00+00:00,2022-04-05 14:46:33+00:00,19.61000061035156,9.0,42.0,Moderate,Severe delays of 42 minutes and delays increasing on I-90 Kennedy Expy Eastbound between I-190 and Exit 51B Randolph St. Average speed 15 mph.,Kennedy Expy E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-04-05T09:45:00.000-04:00,41.0,36.0,89.0,29.15,1.0,ESE,8.0,0.0,,Fog
C-21949030,3,41.881222,-87.645958,2022-08-24 22:08:00+00:00,2022-08-24 22:50:35+00:00,23.170000076293945,21.0,46.0,Moderate,Severe delays of 46 minutes on I-90 Kennedy Expy Eastbound between I-90 and Exit 51F-G Adams St. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-08-24T17:53:00.000-04:00,86.0,86.0,40.0,29.36,10.0,VAR,7.0,0.0,,Mostly Cloudy
C-26060314,0,41.706177,-87.52799999999998,2022-02-02 15:21:00+00:00,2022-02-02 16:03:10+00:00,2.1700000762939453,2.0,2.0,Moderate,Delays of two minutes on US-41 Westbound between US-12 Indianapolis Blvd and US-12 Indianapolis Ave. Average speed 15 mph.,S Indianapolis Ave,Chicago,Cook,IL,US,60617,US/Central,KGYY,2022-02-02T10:45:00.000-05:00,25.0,11.0,93.0,29.57,0.25,N,20.0,0.0,,Heavy Snow
C-25126829,3,41.92651,-87.685799,2022-03-11 14:37:00+00:00,2022-03-11 15:25:57+00:00,5.849999904632568,9.0,12.0,Moderate,Severe delays of twelve minutes on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and Webster Ave. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60647,US/Central,KMDW,2022-03-11T09:53:00.000-05:00,26.0,17.0,58.0,29.41,10.0,W,9.0,0.0,,Mostly Cloudy
C-11464278,3,41.897854,-87.659599,2022-06-22 22:46:00+00:00,2022-06-22 23:57:32+00:00,17.229999542236328,19.0,33.0,Moderate,Severe delays of 33 minutes and delays increasing on I-94 Eastbound between Exits 37A 37B IL-58 Dempster St and I-90 Kennedy Expy. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-06-22T18:53:00.000-04:00,90.0,90.0,27.0,29.32,10.0,NW,18.0,0.0,,Fair
C-189933,0,41.868526,-87.61796600000002,2022-08-11 22:26:00+00:00,2022-08-11 23:08:41+00:00,1.690000057220459,1.0,2.0,Moderate,Delays of two minutes on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Southbound between Wacker Dr and Roosevelt Rd. Average speed 15 mph.,S Lake Shore Dr,Chicago,Cook,IL,US,60605,US/Central,KMDW,2022-08-11T18:53:00.000-04:00,76.0,76.0,45.0,29.49,10.0,NE,16.0,0.0,,Partly Cloudy
C-15269962,1,41.882813,-87.645569,2022-04-20 13:31:00+00:00,2022-04-20 14:12:58+00:00,1.8899999856948853,1.0,1.0,Moderate,Delays of one minute on I-94 Westbound between I-90 Dan Ryan Express Lane and I-90 Kennedy Expy. Average speed 20 mph.,I-90 W,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-04-20T09:53:00.000-04:00,46.0,40.0,56.0,29.54,10.0,SSE,13.0,0.0,,Cloudy
C-6218663,1,41.922474,-87.678062,2022-07-27 23:00:00+00:00,2022-07-27 23:45:27+00:00,3.5899999141693115,0.0,2.0,Fast,Delays of two minutes on I-94 Westbound in Maplewood. Average speed 25 mph.,I-90 W,Chicago,Cook,IL,US,60647,US/Central,KMDW,2022-07-27T18:53:00.000-04:00,84.0,84.0,58.0,29.17,10.0,WSW,8.0,0.0,,Mostly Cloudy
C-5204338,2,41.877419,-87.645546,2022-07-03 18:14:00+00:00,2022-07-03 19:23:24+00:00,0.0,2.0,4.0,Moderate,Delays of four minutes on I-94 Westbound near I-90 Dan Ryan Express Lane. Average speed 15 mph.,Kennedy Expy W,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-07-03T13:53:00.000-04:00,86.0,86.0,40.0,29.46,10.0,E,13.0,0.0,,Mostly Cloudy
C-9102776,2,41.98259,-87.792679,2022-04-25 11:35:00+00:00,2022-04-25 12:19:48+00:00,2.8399999141693115,3.0,3.0,Moderate,Delays of three minutes on I-90 Kennedy Expy Westbound between Exit 84 Lawrence Ave and Exits 81A 81B Bryn Mawr Ave. Average speed 20 mph.,Kennedy Expy W,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-04-25T07:51:00.000-04:00,50.0,50.0,63.0,29.23,10.0,WSW,8.0,0.0,,Cloudy
C-4562063,2,41.938721,-87.636276,2022-06-15 22:21:00+00:00,2022-06-15 23:36:30+00:00,8.640000343322754,12.0,18.0,Moderate,Severe delays of 18 minutes and delays increasing on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Northbound between Roosevelt Rd and Belmont Ave. Average speed ten mph.,N Lake Shore Dr N,Chicago,Cook,IL,US,60657,US/Central,KMDW,2022-06-15T17:53:00.000-04:00,99.0,99.0,26.0,29.15,10.0,SSW,24.0,0.0,,Mostly Cloudy / Windy
C-47633,1,41.9333,-87.69757800000002,2022-03-16 21:54:00+00:00,2022-03-16 22:39:53+00:00,4.940000057220459,2.0,4.0,Fast,Delays of one minute on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and I-90 Kennedy Expy.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-03-16T17:51:00.000-04:00,68.0,68.0,40.0,29.11,10.0,SW,20.0,0.0,,Partly Cloudy
C-30737671,1,41.882202,-87.645988,2022-01-19 14:59:00+00:00,2022-01-19 15:40:09+00:00,1.919999957084656,0.0,1.0,Fast,Delays of one minute on I-90 Kennedy Expy Eastbound between Exit 50A Racine Ave and Exit 51F-G Adams St. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-01-19T09:53:00.000-05:00,23.0,9.0,63.0,29.35,10.0,WNW,18.0,0.0,,Mostly Cloudy
C-21940546,2,41.927567,-87.68764499999996,2022-08-25 15:15:00+00:00,2022-08-25 16:11:36+00:00,8.369999885559082,0.0,7.0,Moderate,Delays of seven minutes and delays increasing on I-94 Eastbound between Exit 41C IL-50 Cicero Ave and I-90 Kennedy Expy. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60647,US/Central,KMDW,2022-08-25T10:53:00.000-04:00,70.0,70.0,81.0,29.34,10.0,S,10.0,0.11,,Cloudy
C-10260273,2,41.870361,-87.645081,2022-01-11 21:17:00+00:00,2022-01-11 21:59:08+00:00,6.03000020980835,0.0,9.0,Moderate,Delays of nine minutes on I-90 Dan Ryan Expy Eastbound between Exit 48A Armitage Ave and I-90 Dan Ryan Expy Dan Ryan Express Lane. Average speed 15 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-01-11T15:53:00.000-05:00,33.0,21.0,52.0,29.43,10.0,S,22.0,0.0,,Partly Cloudy / Windy
C-2166397,1,41.77272,-87.625587,2022-05-27 17:51:00+00:00,2022-05-27 18:45:23+00:00,3.2300000190734863,4.0,4.0,Slow,Delays of four minutes on I-94 Dan Ryan Expy Westbound between State St and Exits 59B 59C 60B 60C State St. Average speed 15 mph.,W Marquette Rd,Chicago,Cook,IL,US,60621,US/Central,KMDW,2022-05-27T13:53:00.000-04:00,58.0,58.0,75.0,29.16,10.0,N,24.0,0.0,,Cloudy / Windy
C-8111746,0,41.940289,-87.63806899999999,2022-03-18 22:48:00+00:00,2022-03-18 23:37:47+00:00,3.5,2.0,2.0,Fast,Delays of two minutes and delays increasing on US-41 Lake Shore Dr Northbound between Lake Shore Dr and Recreation Dr. Average speed 25 mph.,N Lake Shore Dr S,Chicago,Cook,IL,US,60657,US/Central,KMDW,2022-03-18T18:53:00.000-04:00,44.0,37.0,85.0,29.0,5.0,NNE,15.0,0.01,,Light Rain
C-176054,2,41.804302,-87.783302,2022-08-12 19:33:00+00:00,2022-08-12 20:32:31+00:00,3.549999952316284,3.0,3.0,Fast,Delays of three minutes and delays increasing on I-55 Stevenson Expy Northbound between Exits 282 282A 282B IL-171 and I-55 Stevenson Expy. Average speed 20 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60638,US/Central,KMDW,2022-08-12T15:53:00.000-04:00,80.0,80.0,42.0,29.53,10.0,WSW,3.0,0.0,,Mostly Cloudy
C-22433523,1,41.838604,-87.665756,2022-09-07 12:19:00+00:00,2022-09-07 13:09:29+00:00,3.3199999332427983,7.0,7.0,Slow,Delays of seven minutes and delays increasing on Ashland Ave Northbound between 47th St and 31st St. Average speed ten mph.,S Ashland Ave,Chicago,Cook,IL,US,60608,US/Central,KMDW,2022-09-07T07:53:00.000-04:00,69.0,69.0,81.0,29.48,8.0,NW,3.0,0.0,,Partly Cloudy
C-1115551,0,41.506477,-87.55918100000002,2022-02-02 23:32:00+00:00,2022-02-03 00:14:12+00:00,2.470000028610229,2.0,1.0,Fast,Delays of one minute on US-30 Lincoln Hwy Westbound in Sauk Village. Average speed 20 mph.,E Lincoln Hwy,Chicago Heights,Cook,IL,US,60411-7713,US/Central,KIGQ,2022-02-02T18:35:00.000-05:00,25.0,13.0,86.0,29.57,7.0,N,13.0,0.0,,Cloudy
C-12005101,0,41.92485,-87.693748,2022-09-01 12:53:00+00:00,2022-09-01 13:34:47+00:00,1.350000023841858,2.0,3.0,Slow,Delays of three minutes on Fullerton Ave Eastbound between Fullerton Ave and Talman Ave. Average speed ten mph.,W Fullerton Ave,Chicago,Cook,IL,US,60647-3013,US/Central,KMDW,2022-09-01T08:53:00.000-04:00,73.0,73.0,68.0,29.38,10.0,W,3.0,0.0,,Fair
C-7499303,2,41.894279,-87.65567800000002,2022-04-05 13:09:00+00:00,2022-04-05 13:52:25+00:00,10.729999542236328,11.0,17.0,Moderate,Severe delays of 17 minutes on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and Exit 50B Ontario St. Average speed 15 mph.,I-90 Express Lane,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-04-05T08:53:00.000-04:00,40.0,35.0,89.0,29.17,0.5,ESE,7.0,0.0,,Fog
C-8122228,0,41.867481,-87.618698,2022-03-18 12:23:00+00:00,2022-03-18 14:02:00+00:00,1.809999942779541,3.0,4.0,Slow,Delays of four minutes and delays increasing on US-41 Lake Shore Dr Northbound between I-55 Stevenson Expy and Roosevelt Rd. Average speed ten mph.,S Lake Shore Dr,Chicago,Cook,IL,US,60605,US/Central,KMDW,2022-03-18T08:53:00.000-04:00,43.0,34.0,74.0,29.23,10.0,NNE,20.0,0.0,,Cloudy
C-18474165,2,41.913361,-87.66686999999996,2022-02-18 22:46:00+00:00,2022-02-18 23:27:04+00:00,3.240000009536743,0.0,3.0,Moderate,Delays of three minutes on I-90 Kennedy Expy Eastbound between I-90 Kennedy Expy and Exit 48B IL-64. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60622,US/Central,KMDW,2022-02-18T17:53:00.000-05:00,27.0,13.0,53.0,29.25,10.0,SSW,21.0,0.0,,Mostly Cloudy / Windy
C-11977423,1,41.826851,-87.7118,2022-09-02 20:18:00+00:00,2022-09-02 21:01:04+00:00,3.0199999809265137,0.0,2.0,Fast,Delays of two minutes on I-55 Stevenson Expy Northbound between Exit 286 IL-50 Cicero Ave and Exits 288 289 California Ave. Average speed 30 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-09-02T15:53:00.000-04:00,87.0,87.0,41.0,29.36,10.0,SSW,15.0,0.0,,Mostly Cloudy
C-7883749,1,41.71349,-87.611542,2022-08-13 23:14:00+00:00,2022-08-13 23:59:31+00:00,2.0699999332427983,1.0,1.0,Fast,Delays of one minute on I-94 Bishop Ford Fwy Westbound between Exit 65 Stony Island Ext and Exit 63 I-57. Average speed 25 mph.,Bishop Ford Fwy,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-08-13T18:53:00.000-04:00,80.0,80.0,52.0,29.29,10.0,S,10.0,0.0,,Mostly Cloudy
C-19834263,0,41.897144,-87.617073,2022-08-21 16:27:00+00:00,2022-08-21 17:24:28+00:00,1.7899999618530271,4.0,4.0,Slow,Delays of four minutes and delays increasing on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Southbound between La Salle Dr and Chicago Ave. Average speed ten mph.,N Lake Shore Dr,Chicago,Cook,IL,US,60611,US/Central,KMDW,2022-08-21T12:21:00.000-04:00,76.0,76.0,71.0,29.32,10.0,NNE,12.0,0.0,,Mostly Cloudy
C-28529577,2,41.775208,-87.62818100000001,2022-05-18 20:31:00+00:00,2022-05-18 22:23:58+00:00,5.630000114440918,0.0,7.0,Moderate,Delays of seven minutes and delays easing on I-94 Dan Ryan Expy Eastbound between I-90 Dan Ryan Express Lane and Exits 59C 60A 60C 61A Lafayette Ave. Average speed 20 mph.,Dan Ryan Expy E,Chicago,Cook,IL,US,60621,US/Central,KMDW,2022-05-18T16:53:00.000-04:00,63.0,63.0,78.0,29.08,6.0,N,6.0,0.0,,Cloudy
C-7515399,2,41.75182,-87.625443,2022-04-04 20:38:00+00:00,2022-04-04 21:48:33+00:00,8.949999809265137,0.0,6.0,Fast,Delays of six minutes and delays increasing on I-94 Dan Ryan Expy Eastbound between I-90 Dan Ryan Expy and Exit 61B Lafayette Ave. Average speed 30 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-04-04T16:53:00.000-04:00,48.0,43.0,63.0,29.19,10.0,WNW,12.0,0.0,,Cloudy
C-13126154,1,41.897221,-87.65924100000002,2022-03-20 20:56:00+00:00,2022-03-20 21:43:53+00:00,3.7300000190734863,0.0,2.0,Fast,Delays of two minutes and delays easing on I-90 Kennedy Expy Eastbound between Exit 47A Fullerton Ave and Exit 50A Racine Ave. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-03-20T16:53:00.000-04:00,63.0,63.0,38.0,29.43,10.0,W,7.0,0.0,,Fair
C-2941144,1,41.7048,-87.65287,2022-02-01 12:51:00+00:00,2022-02-01 13:43:04+00:00,1.7100000381469729,1.0,1.0,Fast,Delays of one minute and delays easing on I-57 Northbound in Washington Heights. Average speed 20 mph.,S Racine Ave,Chicago,Cook,IL,US,60643,US/Central,KMDW,2022-02-01T07:53:00.000-05:00,38.0,30.0,60.0,29.2,10.0,S,13.0,0.0,,Mostly Cloudy
C-13411530,1,41.845379,-87.64971899999998,2022-02-25 13:44:00+00:00,2022-02-25 14:25:07+00:00,4.019999980926514,1.0,1.0,Fast,Delays of one minute on I-55 Stevenson Expy Northbound between Exits 288 289 California Ave and I-55 Stevenson Expy. Average speed 35 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60608,US/Central,KMDW,2022-02-25T08:53:00.000-05:00,22.0,10.0,78.0,29.69,10.0,NNW,13.0,0.0,,Partly Cloudy
C-33047346,2,41.894279,-87.65567800000002,2022-05-20 17:14:00+00:00,2022-05-20 18:29:14+00:00,4.78000020980835,7.0,11.0,Moderate,Severe delays of eleven minutes and delays increasing on I-90 Kennedy Expy Eastbound between Exit 46B Diversey Ave and Exit 50B Ontario St. Average speed ten mph.,I-90 Express Lane,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-05-20T12:53:00.000-04:00,81.0,81.0,60.0,28.8,10.0,SSW,26.0,0.0,,Cloudy / Windy
C-22676260,1,41.934467,-87.699547,2022-06-27 22:40:00+00:00,2022-06-27 23:23:11+00:00,4.420000076293945,1.0,2.0,Fast,Delays of two minutes on I-90 Kennedy Expy Westbound in Avondale. Average speed 30 mph.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-06-27T18:51:00.000-04:00,78.0,78.0,24.0,29.46,10.0,NW,10.0,0.0,,Fair
C-2847690,1,41.826851,-87.7118,2022-04-07 22:12:00+00:00,2022-04-07 23:05:24+00:00,2.7799999713897705,1.0,2.0,Fast,Delays of two minutes and delays increasing on I-55 Stevenson Expy Northbound between Exit 286 IL-50 Cicero Ave and Exits 288 289 California Ave. Average speed 25 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-04-07T17:53:00.000-04:00,43.0,35.0,74.0,28.92,6.0,WSW,16.0,0.01,,Light Rain
C-1124194,1,41.506031,-87.650909,2022-02-02 20:30:00+00:00,2022-02-02 22:19:12+00:00,8.789999961853027,7.0,9.0,Moderate,Delays of nine minutes and delays increasing on US-30 14th St Eastbound between US-30 Lincoln Hwy and US-30 14th St. Average speed 20 mph.,W 14th St,Chicago Heights,Cook,IL,US,60411-2536,US/Central,KIGQ,2022-02-02T15:35:00.000-05:00,24.0,12.0,93.0,29.52,,N,14.0,0.0,,
C-8888243,1,41.86618,-87.676163,2022-02-16 13:34:00+00:00,2022-02-16 14:45:04+00:00,2.9500000476837163,6.0,7.0,Slow,Delays of seven minutes and delays increasing on Damen Ave Northbound between Marketplace Access Rd and Roosevelt Rd. Average speed ten mph.,S Damen Ave,Chicago,Cook,IL,US,60608-1145,US/Central,KMDW,2022-02-16T08:53:00.000-05:00,49.0,42.0,54.0,29.2,10.0,SSW,20.0,0.0,,Mostly Cloudy
C-13897677,2,41.86039,-87.644249,2022-01-23 20:42:00+00:00,2022-01-23 21:37:07+00:00,2.4300000667572017,8.0,8.0,Slow,Delays of eight minutes and delays increasing on I-90 Kennedy Expy Westbound between Exit 53C I-55 Exits 292 292A 292B 293A 293B and Exit 51F-G Adams St. Average speed ten mph.,W 16th St,Chicago,Cook,IL,US,60616-1137,US/Central,KMDW,2022-01-23T15:53:00.000-05:00,22.0,12.0,53.0,29.31,10.0,WNW,9.0,0.0,,Fair
C-16216407,1,41.814129,-87.753029,2022-05-12 23:37:00+00:00,2022-05-13 00:24:55+00:00,2.609999895095825,0.0,1.0,Fast,Delays of one minute and delays easing on I-55 Stevenson Expy Southbound between Exit 287 Pulaski Rd and Exit 285 Central Ave. Average speed 30 mph.,Adlai E Stevenson Expy S,Chicago,Cook,IL,US,60638,US/Central,KMDW,2022-05-12T19:53:00.000-04:00,91.0,91.0,22.0,29.3,10.0,SSE,13.0,0.0,,Mostly Cloudy
C-26083460,1,41.786381,-87.683823,2022-02-01 22:23:00+00:00,2022-02-01 23:16:15+00:00,1.690000057220459,3.0,5.0,Slow,Delays of five minutes and delays easing on Western Ave Southbound in Gage Park. Average speed five mph.,S Western Ave,Chicago,Cook,IL,US,60636-2017,US/Central,KMDW,2022-02-01T17:53:00.000-05:00,41.0,35.0,82.0,29.29,8.0,W,9.0,0.0,,Light Rain
C-1531657,1,41.743629,-87.625191,2022-08-31 20:24:00+00:00,2022-08-31 21:19:35+00:00,2.640000104904175,1.0,2.0,Moderate,Delays of two minutes and delays easing on I-94 Dan Ryan Expy Eastbound between Exits 59C 60A 60C 61A Lafayette Ave and Exit 61B Lafayette Ave. Average speed 20 mph.,W 83rd St,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-08-31T16:53:00.000-04:00,86.0,86.0,38.0,29.32,10.0,W,13.0,0.0,,Fair
C-11136617,1,41.939922,-87.688141,2022-02-03 13:33:00+00:00,2022-02-03 14:34:10+00:00,2.1400001049041752,4.0,6.0,Slow,Delays of six minutes and delays increasing on Western Ave Southbound between Western Ave and Belmont Ave. Average speed ten mph.,N Western Ave,Chicago,Cook,IL,US,60618-6325,US/Central,KORD,2022-02-03T08:42:00.000-05:00,16.0,1.0,74.0,29.7,10.0,N,16.0,0.0,,Light Snow
C-17569406,1,41.880371,-87.64550799999998,2022-02-21 15:41:00+00:00,2022-02-21 17:23:03+00:00,1.6200000047683716,1.0,1.0,Moderate,Delays of one minute and delays easing on I-90 Kennedy Expy Westbound between I-90 Dan Ryan Express Lane Dan Ryan Expy and Exit 51C Washington Blvd. Average speed 20 mph.,I-90 W,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-02-21T10:53:00.000-05:00,41.0,41.0,79.0,29.32,5.0,N,3.0,0.0,,Mostly Cloudy
C-17561013,2,41.960781,-87.74234,2022-02-21 20:29:00+00:00,2022-02-21 21:59:01+00:00,3.75,3.0,4.0,Moderate,Delays of four minutes and delays increasing on I-90 Kennedy Expy Westbound between Exits 45B 45C Avondale Ave and I-94 Edens Expy. Average speed 20 mph.,I-90 W,Chicago,Cook,IL,US,60641,US/Central,KORD,2022-02-21T15:51:00.000-05:00,48.0,44.0,66.0,29.13,9.0,ENE,9.0,0.0,,Mostly Cloudy
C-16191342,3,41.934155,-87.699623,2022-05-15 19:31:00+00:00,2022-05-15 20:47:52+00:00,9.020000457763672,10.0,12.0,Moderate,Severe delays of twelve minutes and delays increasing on I-90 Kennedy Expy Eastbound between Exit 82A Gregory St and Exit 46A California Ave. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-05-15T15:51:00.000-04:00,70.0,70.0,46.0,29.19,10.0,SSW,6.0,0.0,,Cloudy
C-26167677,1,41.982746,-87.74838299999998,2022-08-04 12:07:00+00:00,2022-08-04 13:02:42+00:00,2.5999999046325684,3.0,3.0,Moderate,Delays of three minutes and delays easing on I-94 Edens Expy Westbound between Exit 43A Wilson Ave and Exits 41A 41B US-14 Caldwell Ave. Average speed 20 mph.,Edens Expy W,Chicago,Cook,IL,US,60646,US/Central,KORD,2022-08-04T08:05:00.000-04:00,75.0,75.0,82.0,29.22,10.0,SSW,7.0,0.0,,Cloudy
C-2833954,0,41.698231,-87.797798,2022-04-08 20:28:00+00:00,2022-04-08 21:13:13+00:00,0.9900000095367432,1.0,1.0,Moderate,Delays of one minute on IL-43 Harlem Ave Southbound in Worth. Average speed ten mph.,S Harlem Ave,Chicago Ridge,Cook,IL,US,60415,US/Central,KMDW,2022-04-08T16:53:00.000-04:00,40.0,35.0,83.0,29.03,9.0,N,7.0,0.01,,Light Rain
