ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-5751845,0,40.723789,-73.99125699999998,2022-08-26 20:04:00+00:00,2022-08-26 20:46:06+00:00,0.7200000286102295,0.0,1.0,Slow,Delays of one minute on 2nd Ave Southbound between 9th St and Houston St. Average speed five mph.,E Houston St,New York,New York,NY,US,10002-1001,US/Eastern,KJRB,2022-08-26T15:51:00.000-04:00,79.0,79.0,84.0,29.77,8.0,SE,5.0,0.0,,Partly Cloudy
C-6212973,0,40.74398,-73.979401,2022-07-28 16:48:00+00:00,2022-07-28 17:36:22+00:00,1.3600000143051147,1.0,3.0,Slow,Delays of three minutes and delays easing on 3rd Ave Northbound between 3rd Ave and 32nd St. Average speed ten mph.,E 31st St,New York,New York,NY,US,10016-6302,US/Eastern,KNYC,2022-07-28T12:51:00.000-04:00,85.0,85.0,63.0,29.75,10.0,VAR,6.0,0.0,,Fair
C-13913351,2,40.849106,-73.939079,2022-01-22 14:44:00+00:00,2022-01-22 16:35:16+00:00,1.919999957084656,2.0,5.0,Slow,Delays of five minutes and delays increasing on I-95 Cross Bronx Expy Southbound between Exit 2A Jerome Ave and Exit 1 Riverside Dr. Average speed ten mph.,Fort Washington Ave,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-01-22T09:51:00.000-05:00,19.0,12.0,54.0,30.33,10.0,VAR,5.0,0.0,,Fair
C-7708306,3,40.845921,-73.929909,2022-05-01 18:56:00+00:00,2022-05-01 19:44:59+00:00,5.960000038146973,4.0,15.0,Slow,Severe delays of 15 minutes and delays easing on I-95 Cross Bronx Expy Southbound between Exit 6A Bruckner Blvd and I-95 Cross Bronx Expy. Average speed ten mph.,Cross Bronx Expy,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-05-01T15:51:00.000-04:00,65.0,65.0,25.0,29.98,10.0,VAR,7.0,0.0,,Fair
C-21965903,1,40.797241,-73.92916899999999,2022-08-23 20:42:00+00:00,2022-08-23 21:45:06+00:00,3.5,0.0,3.0,Moderate,Delays of three minutes and delays increasing on Fdr Dr Northbound between 62nd St and Exit 17 Harlem River Dr Exits 17 18 19. Average speed 20 mph.,FDR Dr N,New York,New York,NY,US,10029,US/Eastern,KNYC,2022-08-23T16:51:00.000-04:00,84.0,84.0,49.0,29.68,10.0,W,8.0,0.0,,Mostly Cloudy
C-5182570,0,40.749519,-73.991661,2022-07-07 14:28:00+00:00,2022-07-07 15:11:56+00:00,2.2300000190734863,2.0,4.0,Slow,Delays of four minutes on 7th Ave Southbound between Central Park and 31st St. Average speed ten mph.,7th Ave,New York,New York,NY,US,10001-3905,US/Eastern,KNYC,2022-07-07T10:51:00.000-04:00,78.0,78.0,58.0,29.92,10.0,VAR,6.0,0.0,,Mostly Cloudy
C-7872243,0,40.778767,-73.951111,2022-08-15 15:30:00+00:00,2022-08-15 16:11:40+00:00,0.7200000286102295,0.0,1.0,Slow,Delays of one minute on 2nd Ave Southbound between 96th St and 87th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10128-3219,US/Eastern,KNYC,2022-08-15T11:51:00.000-04:00,81.0,81.0,41.0,29.89,10.0,VAR,6.0,0.0,,Fair
C-16210773,2,40.797241,-73.92916899999999,2022-05-13 11:19:00+00:00,2022-05-13 12:10:59+00:00,3.4300000667572017,6.0,6.0,Moderate,Delays of six minutes and delays increasing on Fdr Dr Northbound between 62nd St and Exit 17 Harlem River Dr Exits 17 18 19. Average speed 15 mph.,FDR Dr N,New York,New York,NY,US,10029,US/Eastern,KNYC,2022-05-13T06:51:00.000-04:00,58.0,58.0,93.0,30.2,7.0,ENE,7.0,0.0,,Cloudy
C-14097231,0,40.750389,-73.97470899999998,2022-06-10 22:13:00+00:00,2022-06-10 22:55:48+00:00,0.8100000023841858,0.0,1.0,Slow,Delays of one minute on 3rd Ave Northbound between 32nd St and 42nd St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10017-5605,US/Eastern,KNYC,2022-06-10T17:51:00.000-04:00,76.0,76.0,32.0,29.74,10.0,WNW,6.0,0.0,,Fair
C-7402908,0,40.754131,-73.988281,2022-01-05 16:44:00+00:00,2022-01-05 17:30:22+00:00,0.7200000286102295,1.0,1.0,Slow,Delays of one minute and delays easing on Broadway Southbound in Garment District. Average speed five mph.,7th Ave,New York,New York,NY,US,10018-3200,US/Eastern,KNYC,2022-01-05T11:44:00.000-05:00,40.0,35.0,89.0,29.8,3.0,VAR,7.0,0.06,,Light Rain
C-13040026,0,40.75145,-73.973946,2022-08-04 20:48:00+00:00,2022-08-04 21:49:41+00:00,1.8400000333786009,0.0,3.0,Slow,Delays of three minutes and delays increasing on 3rd Ave Northbound between 21st St and 44th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10017-5605,US/Eastern,KNYC,2022-08-04T16:51:00.000-04:00,88.0,88.0,53.0,29.91,10.0,VAR,6.0,0.0,,Fair
C-22656499,0,40.711987,-74.014381,2022-06-29 22:30:00+00:00,2022-06-29 23:12:57+00:00,1.809999942779541,0.0,2.0,Slow,Delays of two minutes on RT-9A Southbound between NY-9A West St and West St. Average speed ten mph.,West St,New York,New York,NY,US,10007,US/Eastern,KJRB,2022-06-29T18:51:00.000-04:00,76.0,76.0,50.0,30.05,10.0,VAR,5.0,0.0,,Fair
C-14110714,1,40.769112,-73.988564,2022-06-09 21:20:00+00:00,2022-06-09 22:06:23+00:00,2.150000095367432,3.0,5.0,Slow,Delays of five minutes and delays increasing on 10th Ave Northbound between NY-495 Lincoln Tunnel Expy and 57th St. Average speed ten mph.,10th Ave,New York,New York,NY,US,10019-2910,US/Eastern,KNYC,2022-06-09T16:51:00.000-04:00,77.0,77.0,48.0,29.53,10.0,WNW,8.0,0.0,,Mostly Cloudy
C-2946159,0,40.77367,-73.95481099999998,2022-01-31 21:57:00+00:00,2022-01-31 22:37:16+00:00,1.5399999618530271,1.0,2.0,Slow,Delays of two minutes on 2nd Ave Southbound between 2nd Ave and 79th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10075-0801,US/Eastern,KNYC,2022-01-31T16:51:00.000-05:00,28.0,23.0,39.0,30.27,10.0,ENE,5.0,0.0,,Fair
C-17576753,1,40.756157,-73.983147,2022-02-19 23:30:00+00:00,2022-02-20 00:35:17+00:00,2.1300001144409184,3.0,5.0,Slow,Delays of five minutes and delays easing on 6th Ave Northbound between 18th St and 45th St. Average speed ten mph.,W 44th St,New York,New York,NY,US,10036-4011,US/Eastern,KNYC,2022-02-19T18:51:00.000-05:00,29.0,19.0,28.0,29.99,10.0,W,13.0,0.0,,Fair
C-4057399,0,40.801979,-73.934128,2022-06-16 22:13:00+00:00,2022-06-16 23:11:13+00:00,0.6700000166893005,1.0,1.0,Slow,Delays of one minute on 2nd Ave Southbound between Harlem River Dr Exits 17 18 19 and 124th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10035-2100,US/Eastern,KNYC,2022-06-16T18:17:00.000-04:00,68.0,68.0,81.0,29.9,10.0,VAR,7.0,0.0,,Cloudy
C-10247025,1,40.749729,-73.98362,2022-01-13 19:33:00+00:00,2022-01-13 20:28:20+00:00,3.630000114440918,0.0,6.0,Slow,Delays of six minutes and delays increasing on 5th Ave Southbound between 81st St and 36th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10016-4309,US/Eastern,KNYC,2022-01-13T14:51:00.000-05:00,47.0,45.0,44.0,29.82,10.0,E,5.0,0.0,,Fair
C-24797341,0,40.732346,-73.98494000000002,2022-04-13 14:55:00+00:00,2022-04-13 16:35:03+00:00,0.9399999976158142,0.0,1.0,Slow,Delays of one minute and delays easing on 2nd Ave Southbound between 26th St and 14th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10003,US/Eastern,KJRB,2022-04-13T10:51:00.000-04:00,67.0,67.0,40.0,29.95,10.0,VAR,3.0,0.0,,Fair
C-7478910,0,40.744389,-73.976189,2022-04-07 16:42:00+00:00,2022-04-07 18:09:57+00:00,1.5800000429153442,1.0,4.0,Slow,Delays of four minutes and delays easing on 2nd Ave Southbound between 53rd St and 33rd St. Average speed five mph.,2nd Ave,New York,New York,NY,US,10016-4882,US/Eastern,KNYC,2022-04-07T12:51:00.000-04:00,48.0,43.0,93.0,29.68,1.0,E,10.0,0.08,,Rain
C-12159121,0,40.739307,-73.99541500000002,2022-03-07 16:03:00+00:00,2022-03-07 16:44:49+00:00,0.959999978542328,1.0,1.0,Slow,Delays of one minute on 6th Ave Northbound between Washington Pl and 18th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10011-2004,US/Eastern,KNYC,2022-03-07T10:51:00.000-05:00,68.0,68.0,56.0,29.68,10.0,CALM,0.0,0.0,,Fair
C-9137774,0,40.770409,-73.98761,2022-04-21 12:58:00+00:00,2022-04-21 13:39:15+00:00,1.690000057220459,1.0,3.0,Slow,Delays of three minutes on 10th Ave Northbound between 38th St and Amsterdam Ave. Average speed ten mph.,W 59th St,New York,New York,NY,US,10019-1104,US/Eastern,KNYC,2022-04-21T08:51:00.000-04:00,49.0,47.0,59.0,30.41,10.0,VAR,6.0,0.0,,Fair
C-5723609,0,40.747025,-73.9935,2022-08-29 13:04:00+00:00,2022-08-29 14:08:47+00:00,0.959999978542328,2.0,2.0,Slow,Delays of two minutes and delays easing on 7th Ave Southbound between 39th St and 27th St. Average speed five mph.,7th Ave,New York,New York,NY,US,10001-6012,US/Eastern,KNYC,2022-08-29T08:51:00.000-04:00,78.0,78.0,76.0,30.06,10.0,CALM,0.0,0.0,,Mostly Cloudy
C-9224946,0,40.785946,-73.957199,2022-07-18 15:37:00+00:00,2022-07-18 16:17:48+00:00,0.9300000071525574,1.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 104th St and 92nd St. Average speed five mph.,5th Ave,New York,New York,NY,US,10128-0118,US/Eastern,KNYC,2022-07-18T11:51:00.000-04:00,77.0,77.0,90.0,29.82,3.0,VAR,5.0,0.0,,Cloudy
C-7500063,0,40.7491,-73.984077,2022-04-05 22:53:00+00:00,2022-04-05 23:34:53+00:00,1.2300000190734863,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 51st St and 35th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10018-8101,US/Eastern,KNYC,2022-04-05T18:51:00.000-04:00,50.0,50.0,61.0,29.91,10.0,VAR,3.0,0.0,,Cloudy
C-17580089,0,40.769112,-73.988564,2022-02-19 22:24:00+00:00,2022-02-19 23:10:17+00:00,2.150000095367432,2.0,3.0,Slow,Delays of three minutes and delays increasing on 10th Ave Northbound between NY-495 Lincoln Tunnel Expy and 57th St. Average speed ten mph.,10th Ave,New York,New York,NY,US,10019-2910,US/Eastern,KNYC,2022-02-19T18:51:00.000-05:00,29.0,19.0,28.0,29.99,10.0,W,13.0,0.0,,Fair
C-12312203,1,40.735409,-73.974983,2022-02-09 14:46:00+00:00,2022-02-09 15:27:12+00:00,1.5199999809265137,1.0,2.0,Moderate,Delays of two minutes on Fdr Dr Southbound between Exit 10 48th St and Avenue C. Average speed 15 mph.,E 23rd St,New York,New York,NY,US,10009,US/Eastern,KJRB,2022-02-09T09:51:00.000-05:00,36.0,32.0,46.0,30.0,10.0,VAR,5.0,0.0,,Fair
C-25412275,0,40.789047,-73.954941,2022-02-03 21:03:00+00:00,2022-02-03 21:52:13+00:00,0.7799999713897705,1.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound in Central Park. Average speed five mph.,5th Ave,New York,New York,NY,US,10029-6970,US/Eastern,KNYC,2022-02-03T15:51:00.000-05:00,46.0,43.0,93.0,30.06,5.0,SSE,6.0,0.01,,Light Rain
C-5746430,2,40.755096,-73.962013,2022-08-26 21:38:00+00:00,2022-08-26 22:34:41+00:00,4.550000190734863,0.0,5.0,Moderate,Delays of five minutes and delays increasing on Fdr Dr Southbound between Exit 15 and Exit 11 53rd St. Average speed 15 mph.,FDR Dr S,New York,New York,NY,US,10022,US/Eastern,KNYC,2022-08-26T17:51:00.000-04:00,82.0,82.0,65.0,29.76,10.0,CALM,0.0,0.0,,Fair
C-6964686,1,40.746471,-73.986,2022-02-28 18:21:00+00:00,2022-02-28 19:02:19+00:00,5.9000000953674325,4.0,13.0,Slow,Severe delays of 13 minutes on 5th Ave Southbound between 103rd St and 30th St. Average speed ten mph.,E 31st St,New York,New York,NY,US,10016-6702,US/Eastern,KNYC,2022-02-28T12:51:00.000-05:00,32.0,26.0,23.0,30.18,10.0,VAR,7.0,0.0,,Fair
C-23581510,2,40.799793,-73.932648,2022-04-14 19:12:00+00:00,2022-04-14 19:59:02+00:00,4.71999979019165,9.0,13.0,Slow,Severe delays of 13 minutes and delays easing on 1st Ave Northbound between 64th St and Paladino Ave. Average speed ten mph.,1st Ave,New York,New York,NY,US,10035-3422,US/Eastern,KNYC,2022-04-14T14:51:00.000-04:00,77.0,77.0,45.0,29.61,10.0,ENE,6.0,0.0,,Fair
C-7721609,1,40.709801,-74.009987,2022-04-29 20:37:00+00:00,2022-04-29 21:43:21+00:00,2.1300001144409184,0.0,5.0,Slow,Delays of five minutes and delays increasing on Broadway Southbound between Bleecker St and Cortlandt St. Average speed five mph.,Maiden Ln,New York,New York,NY,US,10038-4016,US/Eastern,KJRB,2022-04-29T16:51:00.000-04:00,62.0,62.0,10.0,29.9,10.0,WNW,8.0,0.0,,Fair
C-23755157,1,40.75460800000001,-73.976021,2022-09-07 17:04:00+00:00,2022-09-07 17:55:44+00:00,3.0399999618530287,0.0,6.0,Slow,Delays of six minutes and delays increasing on Park Ave Southbound between 84th St and 46th St. Average speed ten mph.,Park Ave,New York,New York,NY,US,10017,US/Eastern,KNYC,2022-09-07T12:51:00.000-04:00,69.0,69.0,75.0,29.91,10.0,ENE,9.0,0.0,,Cloudy
C-12328405,1,40.758961,-73.958488,2022-02-08 12:54:00+00:00,2022-02-08 13:34:16+00:00,1.3799999952316284,2.0,3.0,Moderate,Delays of three minutes on Fdr Dr Northbound between Exit 8 Fdr Dr Service Rd and 62nd St. Average speed ten mph.,FDR Dr S,New York,New York,NY,US,10065,US/Eastern,KNYC,2022-02-08T07:51:00.000-05:00,35.0,29.0,89.0,29.82,10.0,WNW,8.0,0.0,,Fair
C-6201617,0,40.76054,-73.964401,2022-07-29 14:23:00+00:00,2022-07-29 15:07:17+00:00,0.7400000095367432,0.0,1.0,Slow,Delays of one minute on 2nd Ave Southbound between 67th St and 58th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10022-1238,US/Eastern,KNYC,2022-07-29T10:51:00.000-04:00,82.0,82.0,56.0,29.83,10.0,CALM,0.0,0.0,,Fair
C-169019,0,40.765541,-73.97625699999998,2022-08-13 01:27:00+00:00,2022-08-13 02:24:56+00:00,1.6699999570846558,1.0,3.0,Slow,Delays of three minutes on 6th Ave Northbound between 38th St and Central Park. Average speed ten mph.,Center Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-08-12T21:51:00.000-04:00,77.0,77.0,25.0,29.95,10.0,VAR,5.0,0.0,,Fair
C-11451447,0,40.754219,-73.969009,2022-06-24 13:13:00+00:00,2022-06-24 13:55:05+00:00,0.5600000023841858,0.0,1.0,Slow,Delays of one minute on 2nd Ave Southbound between 55th St and 48th St. Average speed five mph.,E 49th St,New York,New York,NY,US,10017-1502,US/Eastern,KNYC,2022-06-24T08:51:00.000-04:00,67.0,67.0,84.0,29.94,6.0,VAR,3.0,0.0,,Haze
C-31042944,0,40.772369,-73.967117,2022-03-11 21:04:00+00:00,2022-03-11 21:45:15+00:00,1.5700000524520874,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 90th St and 71st St. Average speed ten mph.,Terrace Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-03-11T15:51:00.000-05:00,49.0,46.0,33.0,29.87,10.0,VAR,7.0,0.0,,Fair
C-18581639,0,40.757893,-73.989296,2022-03-03 20:14:00+00:00,2022-03-03 21:31:16+00:00,1.440000057220459,1.0,3.0,Slow,Delays of three minutes and delays easing on 8th Ave Northbound between 25th St and 43rd St. Average speed ten mph.,8th Ave,New York,New York,NY,US,10036-7107,US/Eastern,KNYC,2022-03-03T14:51:00.000-05:00,40.0,33.0,28.0,29.98,10.0,WNW,13.0,0.0,,Fair
C-7685040,1,40.70903,-73.996178,2022-05-04 13:29:00+00:00,2022-05-04 14:10:19+00:00,1.4500000476837158,3.0,3.0,Moderate,Delays of three minutes on Fdr Dr Northbound between Exit 1 South St and Montgomery St. Average speed ten mph.,FDR Dr N,New York,New York,NY,US,10038,US/Eastern,KJRB,2022-05-04T09:37:00.000-04:00,52.0,52.0,93.0,29.9,2.0,ENE,6.0,0.01,,Light Rain
C-5736194,1,40.745857,-73.986435,2022-08-27 20:45:00+00:00,2022-08-27 22:09:40+00:00,2.5699999332427983,3.0,6.0,Slow,Delays of six minutes and delays easing on 5th Ave Southbound between 61st St and 29th St. Average speed five mph.,W 30th St,New York,New York,NY,US,10001-4594,US/Eastern,KNYC,2022-08-27T16:51:00.000-04:00,86.0,86.0,44.0,29.89,10.0,VAR,7.0,0.0,,Cloudy
C-28463005,0,40.78118900000001,-73.946198,2022-02-23 13:23:00+00:00,2022-02-23 14:27:21+00:00,1.7899999618530271,1.0,3.0,Slow,Delays of three minutes and delays increasing on 1st Ave Northbound between 71st St and 93rd St. Average speed ten mph.,E 93rd St,New York,New York,NY,US,10128-5850,US/Eastern,KNYC,2022-02-23T08:51:00.000-05:00,60.0,60.0,78.0,29.86,10.0,VAR,5.0,0.0,,Mostly Cloudy
C-22650332,2,40.797241,-73.92916899999999,2022-06-30 18:49:00+00:00,2022-06-30 19:55:42+00:00,3.25,5.0,5.0,Moderate,Delays of five minutes and delays increasing on Fdr Dr Northbound between 62nd St and Exit 17 Harlem River Dr Exits 17 18 19. Average speed 15 mph.,FDR Dr N,New York,New York,NY,US,10029,US/Eastern,KNYC,2022-06-30T14:51:00.000-04:00,84.0,84.0,37.0,30.04,10.0,VAR,6.0,0.0,,Fair
C-13129348,2,40.706387,-74.014717,2022-03-20 15:56:00+00:00,2022-03-20 17:16:06+00:00,3.25,6.0,6.0,Slow,Delays of six minutes and delays increasing on I-478 Hugh L Carey Tunnel Northbound between I-278 Brooklyn Queens Expy Exit 26 and West St Exit 2. Average speed 15 mph.,Brooklyn Battery Tunl W,New York,New York,NY,US,10006,US/Eastern,KJRB,2022-03-20T11:51:00.000-04:00,57.0,57.0,47.0,29.68,10.0,VAR,6.0,0.0,,Cloudy
C-6950236,0,40.731831,-73.996651,2022-03-01 19:30:00+00:00,2022-03-01 20:12:15+00:00,1.1200000047683716,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 21st St and Washington Sq. Average speed ten mph.,5th Ave,New York,New York,NY,US,10011-8800,US/Eastern,KNYC,2022-03-01T14:51:00.000-05:00,44.0,44.0,60.0,29.94,10.0,VAR,3.0,0.0,,Cloudy
C-12335647,1,40.750656,-73.982948,2022-02-07 18:51:00+00:00,2022-02-07 19:35:18+00:00,4.2899999618530265,3.0,10.0,Slow,Severe delays of ten minutes on 5th Ave Southbound between 90th St and 37th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10016-3361,US/Eastern,KNYC,2022-02-07T13:51:00.000-05:00,37.0,30.0,93.0,30.09,4.0,ENE,10.0,0.02,,Cloudy
C-24795670,0,40.745071,-73.97258000000002,2022-04-13 17:02:00+00:00,2022-04-13 17:47:00+00:00,1.9099999666213991,2.0,4.0,Slow,Delays of four minutes on 1st Ave Northbound between 12th St and 36th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10016-3756,US/Eastern,KNYC,2022-04-13T12:51:00.000-04:00,68.0,68.0,47.0,29.91,10.0,SE,10.0,0.0,,Fair
C-12336255,0,40.782936,-73.948036,2022-02-07 17:16:00+00:00,2022-02-07 17:56:20+00:00,1.0199999809265137,1.0,2.0,Slow,Delays of two minutes on 2nd Ave Southbound between 106th St and 93rd St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10128-5601,US/Eastern,KNYC,2022-02-07T12:16:00.000-05:00,35.0,28.0,92.0,30.15,2.0,NE,9.0,0.0,,Light Rain
C-18587983,0,40.734619,-73.994621,2022-03-03 20:06:00+00:00,2022-03-03 20:47:14+00:00,1.0499999523162842,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between Broadway and 11th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10003-4304,US/Eastern,KJRB,2022-03-03T14:51:00.000-05:00,40.0,33.0,28.0,29.98,10.0,WNW,13.0,0.0,,Fair
C-4042112,0,40.723789,-73.99125699999998,2022-06-18 03:24:00+00:00,2022-06-18 04:09:39+00:00,2.470000028610229,2.0,4.0,Slow,Delays of four minutes and delays increasing on 2nd Ave Southbound between 32nd St and Houston St. Average speed ten mph.,E Houston St,New York,New York,NY,US,10002-1001,US/Eastern,KJRB,2022-06-17T23:51:00.000-04:00,77.0,77.0,40.0,29.53,10.0,VAR,6.0,0.0,,Fair
C-11981584,0,40.80323,-73.963676,2022-09-02 17:57:00+00:00,2022-09-02 18:43:40+00:00,1.3300000429153442,1.0,2.0,Moderate,Delays of two minutes and delays easing on Amsterdam Ave Northbound in Morningside Heights. Average speed ten mph.,Amsterdam Ave,New York,New York,NY,US,10025-1724,US/Eastern,KNYC,2022-09-02T13:51:00.000-04:00,78.0,78.0,39.0,30.16,10.0,VAR,5.0,0.0,,Fair
C-18973604,1,40.785301,-73.94925699999997,2022-06-07 16:00:00+00:00,2022-06-07 17:09:17+00:00,3.8199999332427983,1.0,7.0,Slow,Delays of seven minutes and delays increasing on 3rd Ave Northbound between 50th St and 97th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10128-2504,US/Eastern,KNYC,2022-06-07T11:51:00.000-04:00,73.0,73.0,61.0,29.95,10.0,VAR,7.0,0.0,,Partly Cloudy
C-12304814,1,40.762733,-73.974121,2022-02-09 22:28:00+00:00,2022-02-09 23:08:18+00:00,2.200000047683716,1.0,5.0,Slow,Delays of five minutes on 5th Ave Southbound between 83rd St and 56th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10022-2523,US/Eastern,KNYC,2022-02-09T17:51:00.000-05:00,40.0,34.0,65.0,29.87,10.0,SSE,8.0,0.0,,Fair
C-2435294,0,40.765881,-73.963402,2022-08-08 12:39:00+00:00,2022-08-08 13:19:40+00:00,1.0499999523162842,0.0,1.0,Slow,Delays of one minute on 3rd Ave Northbound between 53rd St and 66th St. Average speed ten mph.,E 66th St,New York,New York,NY,US,10065,US/Eastern,KNYC,2022-08-08T08:39:00.000-04:00,81.0,81.0,79.0,29.95,10.0,SW,9.0,0.0,,Partly Cloudy
C-22737874,0,40.770123,-73.98782299999998,2022-02-15 12:42:00+00:00,2022-02-15 13:32:14+00:00,1.5900000333786009,2.0,3.0,Slow,Delays of three minutes and delays increasing on 10th Ave Northbound between 39th St and Amsterdam Ave. Average speed ten mph.,10th Ave,New York,New York,NY,US,10019-1016,US/Eastern,KNYC,2022-02-15T07:51:00.000-05:00,17.0,8.0,50.0,30.51,10.0,VAR,7.0,0.0,,Fair
C-30715978,0,40.734619,-73.994621,2022-01-21 21:04:00+00:00,2022-01-21 21:45:20+00:00,1.2000000476837158,1.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 26th St and 11th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10003-4304,US/Eastern,KJRB,2022-01-21T15:51:00.000-05:00,21.0,,38.0,30.42,10.0,,,0.0,,Fair
C-19012321,1,40.76456500000001,-73.97281600000002,2022-05-31 19:12:00+00:00,2022-05-31 20:01:38+00:00,3.5699999332427983,0.0,9.0,Slow,Delays of nine minutes and delays easing on 5th Ave Southbound between 103rd St and Central Park. Average speed ten mph.,5th Ave,New York,New York,NY,US,10022,US/Eastern,KNYC,2022-05-31T14:51:00.000-04:00,92.0,92.0,33.0,29.82,10.0,CALM,0.0,0.0,,Fair
C-8884481,0,40.769493,-73.984581,2022-02-16 20:27:00+00:00,2022-02-16 21:07:27+00:00,1.0399999618530271,0.0,2.0,Slow,Delays of two minutes on Columbus Ave Southbound between 72nd St and 9th Ave. Average speed ten mph.,Columbus Ave,New York,New York,NY,US,10023-6924,US/Eastern,KNYC,2022-02-16T15:51:00.000-05:00,43.0,38.0,74.0,30.42,10.0,SSE,9.0,0.0,,Fair
C-24216211,0,40.773037,-73.966614,2022-07-22 13:59:00+00:00,2022-07-22 15:00:04+00:00,2.5299999713897705,0.0,4.0,Slow,Delays of four minutes and delays increasing on 5th Ave Southbound between 103rd St and 72nd St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10021-4113,US/Eastern,KNYC,2022-07-22T09:51:00.000-04:00,85.0,85.0,51.0,29.8,10.0,W,6.0,0.0,,Mostly Cloudy
C-12308215,1,40.708149,-73.99945100000002,2022-02-09 21:14:00+00:00,2022-02-09 21:54:13+00:00,1.5900000333786009,1.0,4.0,Moderate,Delays of four minutes on Fdr Dr Southbound in Financial District. Average speed ten mph.,Brooklyn Bridge Walkway,New York,New York,NY,US,10038,US/Eastern,KJRB,2022-02-09T15:51:00.000-05:00,42.0,37.0,49.0,29.88,10.0,SSE,9.0,0.0,,Fair
