ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-545051,Source2,3,2022-08-05 08:20:55+00:00,2022-08-05 09:05:47+00:00,41.819801,-87.63020300000002,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Expy Westbound at Exit 56 Root St.,I-90 Express Lane,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-08-05 07:53:00,78.0,,68.0,29.42,10.0,,,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-545064,Source2,3,2022-08-05 07:53:22+00:00,2022-08-05 08:38:06+00:00,41.867409,-87.644524,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Exit 52 Roosevelt Rd.,Dan Ryan Expy W,Chicago,Cook,IL,60607,US,US/Central,KMDW,2022-08-05 07:53:00,78.0,,68.0,29.42,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-545123,Source2,3,2022-08-05 08:39:23+00:00,2022-08-05 09:08:57+00:00,41.876186,-87.660774,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Eastbound at Exit 28B Racine Ave.,W Van Buren St,Chicago,Cook,IL,60607,US,US/Central,KMDW,2022-08-05 08:53:00,80.0,80.0,64.0,29.42,10.0,SE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-545175,Source2,1,2022-08-05 08:22:24+00:00,2022-08-05 09:07:49+00:00,41.876881,-88.235161,,,0.0,Crash on Washington St at IL-38 Roosevelt Rd.,W Roosevelt Rd,West Chicago,DuPage,IL,60185,US,US/Central,KDPA,2022-08-05 08:52:00,77.0,77.0,69.0,29.27,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-545183,Source2,3,2022-08-05 07:25:31+00:00,2022-08-05 08:10:28+00:00,41.939205,-87.707489,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Westbound at Exit 45 Kimball Ave.,Kennedy Expy W,Chicago,Cook,IL,60618,US,US/Central,KORD,2022-08-05 07:51:00,74.0,74.0,73.0,29.36,10.0,N,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-545263,Source2,1,2022-08-05 07:56:30+00:00,2022-08-05 08:41:39+00:00,41.88448,-87.624413,,,0.0,Crash on Michigan Ave near Randolph St.,N Michigan Ave,Chicago,Cook,IL,60601,US,US/Central,KMDW,2022-08-05 07:53:00,78.0,,68.0,29.42,10.0,,,0.0,Fair,True,False,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,Day
A-545345,Source2,3,2022-08-05 08:08:04+00:00,2022-08-05 08:37:40+00:00,41.824356,-87.63054699999998,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Expy Westbound at Exit 55 Pershing Rd.,I-94 Express Lane,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-08-05 07:53:00,78.0,,68.0,29.42,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-545424,Source2,3,2022-08-05 06:51:53+00:00,2022-08-05 07:41:35+00:00,41.867409,-87.644524,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Exit 52 Roosevelt Rd.,Dan Ryan Expy W,Chicago,Cook,IL,60607,US,US/Central,KMDW,2022-08-05 06:53:00,75.0,75.0,73.0,29.41,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-545621,Source2,2,2022-08-04 03:29:41+00:00,2022-08-04 04:12:50+00:00,41.751373,-87.62541999999998,,,0.0,Crash on I-94 Dan Ryan Expy Eastbound at Exit 59C 79th St.,Dan Ryan Expy E,Chicago,Cook,IL,60620,US,US/Central,KMDW,2022-08-04 03:53:00,76.0,76.0,79.0,29.26,10.0,SSW,7.0,0.0,Cloudy,False,False,False,False,False,False,True,False,True,False,False,False,False,Night,Night,Night,Night
A-545926,Source3,2,2022-08-04 17:06:00+00:00,2022-08-04 17:35:46+00:00,41.932362,-88.208687,,,0.0,Lane blocked due to crash on IL-59 at Whitney Rd.,Whitney Rd,West Chicago,DuPage,IL,60185,US,US/Central,KDPA,2022-08-04 17:20:00,77.0,77.0,74.0,29.19,10.0,NE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-546262,Source2,3,2022-08-04 08:57:54+00:00,2022-08-04 09:27:32+00:00,41.849335,-87.644264,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Eastbound at Exit 54 Chinatown Feeder.,Dan Ryan Expy E,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-08-04 08:53:00,77.0,77.0,76.0,29.3,10.0,W,9.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-546335,Source2,3,2022-08-04 08:08:03+00:00,2022-08-04 08:53:03+00:00,41.874477,-87.70491,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Eastbound at Exit 27A Sacramento Blvd.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,60612,US,US/Central,KMDW,2022-08-04 08:02:00,77.0,77.0,76.0,29.3,10.0,WSW,9.0,0.0,Cloudy,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-546338,Source2,3,2022-08-04 08:09:13+00:00,2022-08-04 08:54:19+00:00,41.98238,-87.787178,,,0.0,Two lanes blocked due to crash on I-90 Kennedy Expy Eastbound at Exit 82 Nagle Ave.,Kennedy Expy E,Chicago,Cook,IL,60630,US,US/Central,KORD,2022-08-04 07:51:00,74.0,74.0,85.0,29.23,10.0,SW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-546377,Source2,3,2022-08-04 07:20:29+00:00,2022-08-04 07:50:03+00:00,41.766022,-87.625961,,,0.0,Lane blocked due to crash on I-94 Dan Ryan Expy Eastbound at Exit 59 71st St.,Dan Ryan Expy S,Chicago,Cook,IL,60621,US,US/Central,KMDW,2022-08-04 06:53:00,75.0,75.0,82.0,29.28,10.0,WSW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-546420,Source2,3,2022-08-04 08:20:39+00:00,2022-08-04 08:50:21+00:00,41.817074,-87.630127,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Expy Westbound at Exit 56 43rd St.,I-90 Express Lane,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-08-04 08:02:00,77.0,77.0,76.0,29.3,10.0,WSW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-546437,Source2,3,2022-08-04 08:13:36+00:00,2022-08-04 08:58:41+00:00,41.876186,-87.660774,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Eastbound at Exit 28B Racine Ave.,W Van Buren St,Chicago,Cook,IL,60607,US,US/Central,KMDW,2022-08-04 08:02:00,77.0,77.0,76.0,29.3,10.0,WSW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-546438,Source2,1,2022-08-04 07:42:30+00:00,2022-08-04 08:12:11+00:00,41.88575,-87.624481,,,0.0,Crash bus involved on Michigan Ave at Lake St.,N Michigan Ave,Chicago,Cook,IL,60601-5994,US,US/Central,KMDW,2022-08-04 07:53:00,77.0,77.0,76.0,29.29,10.0,SW,12.0,0.0,Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-546440,Source2,3,2022-08-04 07:21:26+00:00,2022-08-04 07:50:46+00:00,41.990318,-87.751091,,,2.450000047683716,Lane blocked due to crash on I-94 Edens Expy Westbound between Exit 39 Touhy Ave and Exit 41 US-14 Caldwell Ave.,Edens Expy W,Chicago,Cook,IL,60646,US,US/Central,KORD,2022-08-04 07:05:00,75.0,75.0,82.0,29.22,10.0,SSW,7.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-546537,Source2,1,2022-08-04 07:23:59+00:00,2022-08-04 08:24:50+00:00,41.85788,-87.623917,,,0.0,Crash pedestrian involved on 18th St at Michigan Ave.,E 18th St,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-08-04 07:53:00,77.0,77.0,76.0,29.29,10.0,SW,12.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-546580,Source2,1,2022-08-04 07:18:59+00:00,2022-08-04 07:48:43+00:00,41.887901,-87.620689,,,0.0,Crash on Lower Wacker Dr near Columbus Dr.,E Wacker Dr,Chicago,Cook,IL,60601,US,US/Central,KMDW,2022-08-04 06:53:00,75.0,75.0,82.0,29.28,10.0,WSW,8.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-546685,Source2,3,2022-08-04 07:10:17+00:00,2022-08-04 07:39:47+00:00,41.859779,-87.641052,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Exit 53 I-55 .,W 16th St,Chicago,Cook,IL,60616-1146,US,US/Central,KMDW,2022-08-04 06:53:00,75.0,75.0,82.0,29.28,10.0,WSW,8.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-546870,Source2,3,2022-08-03 23:39:42+00:00,2022-08-04 00:23:47+00:00,41.859779,-87.641052,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Exit 53C / 17th st.,W 16th St,Chicago,Cook,IL,60616-1146,US,US/Central,KMDW,2022-08-03 23:53:00,77.0,77.0,74.0,29.25,10.0,SW,15.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-546947,Source2,3,2022-08-03 20:20:54+00:00,2022-08-03 21:05:29+00:00,41.984241,-87.836426,,,0.0,Right lane blocked due to crash on I-90 Eastbound at I-90 Exits 77.,Kennedy Expy E,Chicago,Cook,IL,60631,US,US/Central,KORD,2022-08-03 19:51:00,83.0,83.0,65.0,29.1,10.0,SW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-547252,Source2,3,2022-08-02 23:18:40+00:00,2022-08-03 00:35:13+00:00,41.824356,-87.63054699999998,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Expy Eastbound at Exit 55A / Wentworth Ave.,I-94 Express Lane,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-08-02 22:53:00,80.0,80.0,62.0,29.21,10.0,SSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-547491,Source2,2,2022-08-03 08:28:58+00:00,2022-08-03 09:28:49+00:00,41.984005,-87.823494,,,0.0,Crash on I-90 inbound at Exit 80 Canfield Ave.,Kennedy Expy E,Chicago,Cook,IL,60631,US,US/Central,KORD,2022-08-03 08:51:00,81.0,81.0,77.0,29.07,10.0,SW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-547540,Source2,1,2022-08-03 07:57:33+00:00,2022-08-03 08:42:33+00:00,41.839531,-87.628273,,,0.0,Crash on Dearborn St near 30th St.,W 30th St,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-08-03 07:53:00,79.0,79.0,77.0,29.16,10.0,SW,15.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-547665,Source2,3,2022-08-03 07:27:08+00:00,2022-08-03 08:13:01+00:00,41.874477,-87.70491,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Eastbound at Exit 27A Sacramento Blvd.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,60612,US,US/Central,KMDW,2022-08-03 07:53:00,79.0,79.0,77.0,29.16,10.0,SW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-547723,Source2,3,2022-08-03 06:26:25+00:00,2022-08-03 07:42:03+00:00,41.88450200000001,-87.645973,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Westbound at Exit 51B Randolph St.,W Randolph St,Chicago,Cook,IL,60661,US,US/Central,KMDW,2022-08-03 06:53:00,78.0,78.0,76.0,29.17,10.0,SSW,9.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-547954,Source2,2,2022-08-02 03:07:38+00:00,2022-08-02 04:06:36+00:00,41.660622,-87.589455,,,0.0,Crash on I-94 Bishop Ford Fwy Eastbound at Exit 66B 130th St.,Bishop Ford Fwy,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-08-02 02:53:00,73.0,73.0,68.0,29.27,10.0,W,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-547967,Source2,3,2022-08-01 23:32:37+00:00,2022-08-02 01:17:21+00:00,41.874477,-87.70491,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Eastbound at Exit 27A / Sacramento Blvd.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,60612,US,US/Central,KMDW,2022-08-01 23:53:00,77.0,77.0,60.0,29.25,10.0,NW,5.0,0.0,Fair,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
A-547968,Source2,3,2022-08-01 23:54:21+00:00,2022-08-02 01:23:54+00:00,41.903492,-87.661293,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Eastbound at Exit 49A / Division St.,Kennedy Expy E,Chicago,Cook,IL,60642,US,US/Central,KMDW,2022-08-01 23:53:00,77.0,77.0,60.0,29.25,10.0,NW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-548486,Source2,3,2022-08-02 07:01:53+00:00,2022-08-02 08:02:28+00:00,41.871063,-87.77377299999998,,,2.539999961853028,Two lanes blocked due to crash on I-290 Eisenhower Expy Eastbound between Exit 21B IL-43 Harlem Ave and Exit 23A Austin Blvd.,23A,Chicago,Cook,IL,60644,US,US/Central,KMDW,2022-08-02 06:53:00,75.0,75.0,66.0,29.3,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-548487,Source2,3,2022-08-02 08:20:09+00:00,2022-08-02 09:05:03+00:00,41.873402,-87.7332,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Eastbound at Kostner Ave.,W Harrison St,Chicago,Cook,IL,60624,US,US/Central,KMDW,2022-08-02 07:53:00,77.0,77.0,60.0,29.3,10.0,ESE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-548558,Source2,1,2022-08-02 08:40:27+00:00,2022-08-02 09:41:26+00:00,41.900082,-87.620232,,,0.0,Crash on Walton Pl near Dewitt Pl.,N Dewitt Pl,Chicago,Cook,IL,60611-1506,US,US/Central,KMDW,2022-08-02 08:53:00,80.0,80.0,52.0,29.31,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-548729,Source2,3,2022-08-02 07:08:23+00:00,2022-08-02 07:53:46+00:00,41.688717,-87.599983,,,0.0,Lane blocked due to crash on I-94 Bishop Ford Fwy Westbound at Exit 66A 111th St.,Bishop Ford Fwy W,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-08-02 06:53:00,75.0,75.0,66.0,29.3,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-548818,Source2,1,2022-08-02 08:08:27+00:00,2022-08-02 08:53:21+00:00,41.904812,-88.150581,,,0.0,Crash on CR-43 County Farm Rd at CR-7 St Charles Rd.,27W203 Saint Charles Rd,West Chicago,DuPage,IL,60185,US,US/Central,KDPA,2022-08-02 07:52:00,72.0,72.0,78.0,29.15,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-548887,Source3,1,2022-08-02 06:10:29+00:00,2022-08-02 06:40:08+00:00,41.970402,-87.68897199999998,,,0.0,Lane blocked due to crash on Western Ave at Ainslie St.,N Western Ave,Chicago,Cook,IL,60625-1922,US,US/Central,KORD,2022-08-02 05:51:00,69.0,69.0,81.0,29.24,10.0,SSW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-548973,Source2,3,2022-08-02 05:22:47+00:00,2022-08-02 06:36:58+00:00,41.875374,-87.676331,,,0.0,Two lanes blocked due to crash on I-290 Eisenhower Expy Eastbound at Exit 28 Damen Ave.,Eisenhower Expy,Chicago,Cook,IL,60612,US,US/Central,KMDW,2022-08-02 04:53:00,73.0,73.0,71.0,29.28,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-549006,Source2,3,2022-08-02 04:28:56+00:00,2022-08-02 04:58:26+00:00,41.878906,-87.64587399999998,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Eastbound at Exit 51 Jackson Blvd.,Kennedy Expy E,Chicago,Cook,IL,60661,US,US/Central,KMDW,2022-08-02 04:53:00,73.0,73.0,71.0,29.28,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-549702,Source2,3,2022-08-01 07:57:02+00:00,2022-08-01 08:41:53+00:00,41.715973,-87.625153,,,0.0,Lane blocked due to crash on I-94 Bishop Ford Fwy Westbound at Exit 63 State St.,Bishop Ford Fwy,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-08-01 07:53:00,77.0,77.0,69.0,29.16,10.0,WSW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-549704,Source2,3,2022-08-01 07:07:53+00:00,2022-08-01 07:36:52+00:00,41.830818,-87.69976,,,2.1700000762939453,Lane blocked due to crash on I-55 Stevenson Expy Northbound between Exit 287 Pulaski Rd and Exit 289 California Ave.,Stevenson Expy S,Chicago,Cook,IL,60623,US,US/Central,KMDW,2022-08-01 07:20:00,76.0,76.0,76.0,29.15,10.0,SW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-549707,Source2,3,2022-08-01 08:38:32+00:00,2022-08-01 09:25:04+00:00,41.950802,-87.72551700000002,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Eastbound at Exit 44B Pulaski Rd.,I-90 Express Lane,Chicago,Cook,IL,60618,US,US/Central,KORD,2022-08-01 08:51:00,75.0,75.0,76.0,29.09,10.0,WSW,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-549773,Source2,3,2022-08-01 06:10:45+00:00,2022-08-01 06:40:30+00:00,41.83704,-87.675911,,,0.0,Lane blocked due to crash on I-55 Stevenson Expy Southbound at Exit 290 Damen Ave.,Adlai E Stevenson Expy N,Chicago,Cook,IL,60608,US,US/Central,KMDW,2022-08-01 06:17:00,76.0,76.0,79.0,29.14,8.0,SW,14.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-549774,Source2,1,2022-08-01 07:21:46+00:00,2022-08-01 07:50:59+00:00,41.858227,-87.61657,,,0.0,Crash animal involved on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Southbound near 18th Dr.,S Lake Shore Dr N,Chicago,Cook,IL,60605,US,US/Central,KMDW,2022-08-01 07:20:00,76.0,76.0,76.0,29.15,10.0,SW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-549775,Source2,1,2022-08-01 07:00:27+00:00,2022-08-01 07:30:20+00:00,41.879021,-88.244263,,,0.0,Crash on IL-38 Roosevelt Rd at CR-18 Kress Rd.,W Roosevelt Rd,West Chicago,DuPage,IL,60185-6005,US,US/Central,KDPA,2022-08-01 06:52:00,72.0,72.0,91.0,29.01,10.0,SW,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
A-549927,Source2,3,2022-08-01 07:08:40+00:00,2022-08-01 07:38:10+00:00,41.875927,-87.645607,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Eastbound at Exit 30 I-90 Dan Ryan Expy.,Kennedy Expy E,Chicago,Cook,IL,60607,US,US/Central,KMDW,2022-08-01 07:20:00,76.0,76.0,76.0,29.15,10.0,SW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-549929,Source2,3,2022-08-01 05:30:39+00:00,2022-08-01 05:59:35+00:00,41.9842,-87.823181,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Westbound at Exit 80 Canfield Ave.,Kennedy Expy W,Chicago,Cook,IL,60631,US,US/Central,KORD,2022-08-01 05:36:00,74.0,74.0,87.0,29.08,10.0,SSW,14.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-549968,Source2,3,2022-08-01 05:56:25+00:00,2022-08-01 06:41:45+00:00,41.858425,-87.64418,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Exit 53 18th St.,Dan Ryan Expy W,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-08-01 05:53:00,75.0,75.0,82.0,29.14,8.0,S,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-549976,Source2,3,2022-08-01 06:28:35+00:00,2022-08-01 06:57:40+00:00,41.875381,-87.64805600000004,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Eastbound at Exit 29 Halsted St.,Eisenhower Expy,Chicago,Cook,IL,60607,US,US/Central,KMDW,2022-08-01 06:17:00,76.0,76.0,79.0,29.14,8.0,SW,14.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-550167,Source2,2,2022-08-01 03:07:20+00:00,2022-08-01 03:51:02+00:00,41.838333,-87.630669,,,0.0,Crash on I-90 Express Lane Westbound at Exit 53C Chinatown Feeder.,I-94 Express Lane,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-08-01 02:53:00,75.0,75.0,76.0,29.22,10.0,SSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-550358,Source2,3,2022-07-31 10:27:42+00:00,2022-07-31 11:26:41+00:00,41.83704,-87.675911,,,0.0,Lane blocked due to crash on I-55 Stevenson Expy Northbound at Exit 290 / Archer Ave.,Adlai E Stevenson Expy N,Chicago,Cook,IL,60608,US,US/Central,KMDW,2022-07-31 10:53:00,83.0,83.0,42.0,29.41,10.0,SSW,7.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-550559,Source2,3,2022-07-29 23:11:48+00:00,2022-07-30 00:27:37+00:00,41.739605,-87.625252,,,0.0,Lane blocked due to crash on I-94 Dan Ryan Expy Eastbound at Exit 61B / Lafayette Ave.,Dan Ryan Expy S,Chicago,Cook,IL,60620,US,US/Central,KMDW,2022-07-29 22:53:00,74.0,74.0,53.0,29.44,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-550560,Source2,3,2022-07-29 23:10:15+00:00,2022-07-30 00:25:38+00:00,41.817348,-87.74282099999998,,,0.0,Lane blocked due to crash on I-55 Stevenson Expy Northbound at Exit 286 / IL-50 Cicero Ave.,Adlai E Stevenson Expy N,Chicago,Cook,IL,60632,US,US/Central,KMDW,2022-07-29 22:53:00,74.0,74.0,53.0,29.44,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-550755,Source2,3,2022-07-30 08:55:02+00:00,2022-07-30 09:24:28+00:00,41.9618,-87.744873,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Eastbound at I-94 Edens Expy.,Kennedy Expy E,Chicago,Cook,IL,60630,US,US/Central,KORD,2022-07-30 08:51:00,74.0,74.0,55.0,29.47,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-550772,Source2,3,2022-07-30 07:45:45+00:00,2022-07-30 08:31:57+00:00,41.881905,-87.646156,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Westbound at Exit 51E Monroe St.,W Madison St,Chicago,Cook,IL,60661,US,US/Central,KMDW,2022-07-30 07:53:00,74.0,74.0,57.0,29.52,10.0,CALM,0.0,0.0,Fair,False,False,True,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
